t,CH01,CH02,CH03,CH04,CH05,CH06,CH07
t_8101,0.543,0.986,0.986,0.986,0.077,0.532,0.077
t_8102,0.463,0.96,0.96,0.96,0.102,0.531,0.102
t_8103,0.39,0.932,0.932,0.932,0.141,0.537,0.141
t_8104,0.264,0.885,0.885,0.885,0.235,0.56,0.235
t_8105,0.173,0.858,0.858,0.858,0.31,0.584,0.31
t_8106,0.091,0.823,0.823,0.823,0.34,0.582,0.34
t_8107,0.034,0.738,0.738,0.738,0.339,0.539,0.339
t_8108,0.016,0.658,0.658,0.658,0.31,0.484,0.31
t_8109,0.011,0.602,0.602,0.602,0.275,0.439,0.275
t_8110,0.018,0.567,0.567,0.567,0.294,0.431,0.294
t_8111,0.016,0.558,0.558,0.558,0.29,0.424,0.29
t_8112,0.012,0.562,0.562,0.562,0.271,0.417,0.271
t_8113,0.011,0.573,0.573,0.573,0.236,0.405,0.236
t_8114,0.012,0.591,0.591,0.591,0.202,0.397,0.202
t_8115,0.015,0.618,0.618,0.618,0.15,0.384,0.15
t_8116,0.026,0.696,0.696,0.696,0.12,0.408,0.12
t_8117,0.049,0.757,0.757,0.757,0.089,0.423,0.089
t_8118,0.097,0.79,0.79,0.79,0.056,0.423,0.056
t_8119,0.118,0.779,0.779,0.779,0.056,0.418,0.056
t_8120,0.169,0.859,0.859,0.859,0.068,0.464,0.068
t_8121,0.196,0.882,0.882,0.882,0.065,0.474,0.065
t_8122,0.187,0.906,0.906,0.906,0.027,0.467,0.027
t_8123,0.286,0.978,0.978,0.978,0.012,0.495,0.012
t_8124,0.376,0.982,0.982,0.982,0.008,0.495,0.008
t_8125,0.489,0.981,0.981,0.981,0.008,0.495,0.008
t_8126,0.627,0.995,0.995,0.995,0.01,0.503,0.01
t_8127,0.736,0.995,0.995,0.995,0.013,0.504,0.013
t_8128,0.837,0.995,0.995,0.995,0.029,0.512,0.029
t_8129,0.871,0.995,0.995,0.995,0.063,0.529,0.063
t_8130,0.877,0.995,0.995,0.995,0.106,0.551,0.106
t_8131,0.86,0.995,0.995,0.995,0.111,0.553,0.111
t_8132,0.764,0.995,0.995,0.995,0.116,0.556,0.116
t_8133,0.739,0.995,0.995,0.995,0.174,0.585,0.174
t_8134,0.614,0.995,0.995,0.995,0.264,0.63,0.264
t_8135,0.586,0.994,0.994,0.994,0.331,0.663,0.331
t_8136,0.599,0.991,0.991,0.991,0.372,0.682,0.372
t_8137,0.596,0.99,0.99,0.99,0.408,0.699,0.408
t_8138,0.641,0.975,0.975,0.975,0.42,0.698,0.42
t_8139,0.634,0.968,0.968,0.968,0.428,0.698,0.428
t_8140,0.576,0.953,0.953,0.953,0.429,0.691,0.429
t_8141,0.526,0.944,0.944,0.944,0.389,0.667,0.389
t_8142,0.455,0.937,0.937,0.937,0.377,0.657,0.377
t_8143,0.477,0.941,0.941,0.941,0.343,0.642,0.343
t_8144,0.359,0.765,0.765,0.765,0.279,0.522,0.279
t_8145,0.365,0.725,0.725,0.725,0.239,0.482,0.239
t_8146,0.359,0.695,0.695,0.695,0.259,0.477,0.259
t_8147,0.357,0.726,0.726,0.726,0.32,0.523,0.32
t_8148,0.307,0.749,0.749,0.749,0.318,0.534,0.318
t_8149,0.303,0.749,0.749,0.749,0.292,0.521,0.292
t_8150,0.296,0.948,0.948,0.948,0.276,0.612,0.276
t_8151,0.318,0.946,0.946,0.946,0.271,0.609,0.271
t_8152,0.405,0.982,0.982,0.982,0.261,0.622,0.261
t_8153,0.475,0.981,0.981,0.981,0.25,0.616,0.25
t_8154,0.477,0.981,0.981,0.981,0.242,0.612,0.242
t_8155,0.499,0.995,0.995,0.995,0.243,0.619,0.243
t_8156,0.509,0.995,0.995,0.995,0.248,0.622,0.248
t_8157,0.483,0.997,0.997,0.997,0.235,0.616,0.235
t_8158,0.427,0.972,0.972,0.972,0.287,0.63,0.287
t_8159,0.369,0.902,0.902,0.902,0.375,0.639,0.375
t_8160,0.338,0.766,0.766,0.766,0.528,0.647,0.528
t_8161,0.316,0.651,0.651,0.651,0.66,0.656,0.66
t_8162,0.29,0.556,0.556,0.556,0.757,0.657,0.757
t_8163,0.27,0.487,0.487,0.487,0.867,0.677,0.867
t_8164,0.243,0.455,0.455,0.455,0.863,0.659,0.863
t_8165,0.221,0.474,0.474,0.474,0.768,0.621,0.768
t_8166,0.213,0.825,0.825,0.825,0.693,0.759,0.693
t_8167,0.216,0.977,0.977,0.977,0.594,0.786,0.594
t_8168,0.21,0.938,0.938,0.938,0.489,0.714,0.489
t_8169,0.184,0.876,0.876,0.876,0.381,0.629,0.381
t_8170,0.146,0.8,0.8,0.8,0.289,0.545,0.289
t_8171,0.175,0.658,0.658,0.658,0.242,0.45,0.242
t_8172,0.222,0.535,0.535,0.535,0.223,0.379,0.223
t_8173,0.241,0.528,0.528,0.528,0.218,0.373,0.218
t_8174,0.23,0.392,0.392,0.392,0.259,0.326,0.259
t_8175,0.215,0.279,0.279,0.279,0.341,0.31,0.341
t_8176,0.221,0.196,0.196,0.196,0.401,0.299,0.401
t_8177,0.262,0.155,0.155,0.155,0.464,0.31,0.464
t_8178,0.234,0.12,0.12,0.12,0.489,0.305,0.489
t_8179,0.237,0.088,0.088,0.088,0.486,0.287,0.486
t_8180,0.239,0.071,0.071,0.071,0.445,0.258,0.445
t_8181,0.217,0.048,0.048,0.048,0.402,0.225,0.402
t_8182,0.2,0.042,0.042,0.042,0.352,0.197,0.352
t_8183,0.181,0.026,0.026,0.026,0.311,0.169,0.311
t_8184,0.159,0.012,0.012,0.012,0.276,0.144,0.276
t_8185,0.149,0.007,0.007,0.007,0.255,0.131,0.255
t_8186,0.167,0.005,0.005,0.005,0.225,0.115,0.225
t_8187,0.189,0.004,0.004,0.004,0.199,0.102,0.199
t_8188,0.238,0.003,0.003,0.003,0.181,0.092,0.181
t_8189,0.323,0.002,0.002,0.002,0.161,0.082,0.161
t_8190,0.414,0.001,0.001,0.001,0.143,0.072,0.143
t_8191,0.484,0.001,0.001,0.001,0.135,0.068,0.135
t_8192,0.527,0.0,0.0,0.0,0.131,0.066,0.131
t_8193,0.526,0.0,0.0,0.0,0.121,0.061,0.121
t_8194,0.479,0.0,0.0,0.0,0.107,0.054,0.107
t_8195,0.491,0.0,0.0,0.0,0.108,0.054,0.108
t_8196,0.591,0.0,0.0,0.0,0.109,0.055,0.109
t_8197,0.629,0.002,0.002,0.002,0.109,0.056,0.109
t_8198,0.617,0.01,0.01,0.01,0.101,0.056,0.101
t_8199,0.573,0.014,0.014,0.014,0.082,0.048,0.082
t_8200,0.516,0.021,0.021,0.021,0.069,0.045,0.069
t_8201,0.55,0.029,0.029,0.029,0.049,0.039,0.049
t_8202,0.514,0.036,0.036,0.036,0.032,0.034,0.032
t_8203,0.451,0.042,0.042,0.042,0.024,0.033,0.024
t_8204,0.396,0.053,0.053,0.053,0.018,0.036,0.018
t_8205,0.325,0.094,0.094,0.094,0.014,0.054,0.014
t_8206,0.292,0.115,0.115,0.115,0.013,0.064,0.013
t_8207,0.186,0.17,0.17,0.17,0.013,0.092,0.013
t_8208,0.099,0.192,0.192,0.192,0.014,0.103,0.014
t_8209,0.037,0.215,0.215,0.215,0.016,0.116,0.016
t_8210,0.014,0.216,0.216,0.216,0.017,0.117,0.017
t_8211,0.005,0.183,0.183,0.183,0.018,0.101,0.018
t_8212,0.004,0.166,0.166,0.166,0.02,0.093,0.02
t_8213,0.006,0.159,0.159,0.159,0.027,0.093,0.027
t_8214,0.006,0.145,0.145,0.145,0.027,0.086,0.027
t_8215,0.004,0.11,0.11,0.11,0.028,0.069,0.028
t_8216,0.007,0.089,0.089,0.089,0.028,0.059,0.028
t_8217,0.013,0.068,0.068,0.068,0.017,0.043,0.017
t_8218,0.006,0.029,0.029,0.029,0.007,0.018,0.007
t_8219,0.021,0.014,0.014,0.014,0.004,0.009,0.004
t_8220,0.058,0.011,0.011,0.011,0.003,0.007,0.003
t_8221,0.092,0.004,0.004,0.004,0.001,0.003,0.001
t_8222,0.103,0.001,0.001,0.001,0.0,0.001,0.0
t_8223,0.107,0.006,0.006,0.006,0.0,0.003,0.0
t_8224,0.158,0.049,0.049,0.049,0.0,0.025,0.0
t_8225,0.312,0.134,0.134,0.134,0.001,0.068,0.001
t_8226,0.421,0.189,0.189,0.189,0.002,0.096,0.002
t_8227,0.497,0.231,0.231,0.231,0.004,0.118,0.004
t_8228,0.508,0.284,0.284,0.284,0.004,0.144,0.004
t_8229,0.461,0.231,0.231,0.231,0.004,0.118,0.004
t_8230,0.433,0.306,0.306,0.306,0.005,0.156,0.005
t_8231,0.441,0.381,0.381,0.381,0.006,0.194,0.006
t_8232,0.385,0.45,0.45,0.45,0.007,0.229,0.007
t_8233,0.392,0.49,0.49,0.49,0.007,0.249,0.007
t_8234,0.403,0.51,0.51,0.51,0.012,0.261,0.012
t_8235,0.383,0.509,0.509,0.509,0.016,0.263,0.016
t_8236,0.356,0.47,0.47,0.47,0.027,0.249,0.027
t_8237,0.306,0.432,0.432,0.432,0.033,0.233,0.033
t_8238,0.246,0.424,0.424,0.424,0.041,0.233,0.041
t_8239,0.199,0.464,0.464,0.464,0.046,0.255,0.046
t_8240,0.174,0.531,0.531,0.531,0.048,0.29,0.048
t_8241,0.152,0.571,0.571,0.571,0.039,0.305,0.039
t_8242,0.126,0.544,0.544,0.544,0.028,0.286,0.028
t_8243,0.108,0.494,0.494,0.494,0.015,0.255,0.015
t_8244,0.106,0.497,0.497,0.497,0.011,0.254,0.011
t_8245,0.093,0.482,0.482,0.482,0.014,0.248,0.014
t_8246,0.099,0.491,0.491,0.491,0.026,0.259,0.026
t_8247,0.066,0.461,0.461,0.461,0.046,0.254,0.046
t_8248,0.068,0.433,0.433,0.433,0.061,0.247,0.061
t_8249,0.059,0.37,0.37,0.37,0.069,0.22,0.069
t_8250,0.053,0.305,0.305,0.305,0.072,0.189,0.072
t_8251,0.036,0.26,0.26,0.26,0.077,0.169,0.077
t_8252,0.021,0.159,0.159,0.159,0.067,0.113,0.067
t_8253,0.005,0.103,0.103,0.103,0.064,0.084,0.064
t_8254,0.012,0.074,0.074,0.074,0.059,0.067,0.059
t_8255,0.058,0.042,0.042,0.042,0.062,0.052,0.062
t_8256,0.198,0.006,0.006,0.006,0.064,0.035,0.064
t_8257,0.378,0.001,0.001,0.001,0.058,0.03,0.058
t_8258,0.622,0.001,0.001,0.001,0.049,0.025,0.049
t_8259,0.76,0.003,0.003,0.003,0.027,0.015,0.027
t_8260,0.791,0.005,0.005,0.005,0.008,0.007,0.008
t_8261,0.806,0.009,0.009,0.009,0.002,0.006,0.002
t_8262,0.837,0.022,0.022,0.022,0.001,0.012,0.001
t_8263,0.865,0.031,0.031,0.031,0.0,0.016,0.0
t_8264,0.879,0.067,0.067,0.067,0.0,0.034,0.0
t_8265,0.885,0.116,0.116,0.116,0.0,0.058,0.0
t_8266,0.882,0.138,0.138,0.138,0.0,0.069,0.0
t_8267,0.874,0.157,0.157,0.157,0.0,0.079,0.0
t_8268,0.872,0.186,0.186,0.186,0.001,0.094,0.001
t_8269,0.873,0.216,0.216,0.216,0.007,0.112,0.007
t_8270,0.875,0.22,0.22,0.22,0.027,0.124,0.027
t_8271,0.867,0.185,0.185,0.185,0.045,0.115,0.045
t_8272,0.884,0.215,0.215,0.215,0.065,0.14,0.065
t_8273,0.902,0.241,0.241,0.241,0.069,0.155,0.069
t_8274,0.907,0.232,0.232,0.232,0.059,0.146,0.059
t_8275,0.907,0.214,0.214,0.214,0.032,0.123,0.032
t_8276,0.901,0.189,0.189,0.189,0.013,0.101,0.013
t_8277,0.892,0.175,0.175,0.175,0.008,0.092,0.008
t_8278,0.88,0.185,0.185,0.185,0.005,0.095,0.005
t_8279,0.872,0.179,0.179,0.179,0.005,0.092,0.005
t_8280,0.867,0.16,0.16,0.16,0.007,0.084,0.007
t_8281,0.862,0.162,0.162,0.162,0.007,0.085,0.007
t_8282,0.863,0.167,0.167,0.167,0.003,0.085,0.003
t_8283,0.882,0.158,0.158,0.158,0.001,0.08,0.001
t_8284,0.879,0.12,0.12,0.12,0.001,0.061,0.001
t_8285,0.856,0.085,0.085,0.085,0.001,0.043,0.001
t_8286,0.854,0.08,0.08,0.08,0.001,0.041,0.001
t_8287,0.847,0.083,0.083,0.083,0.001,0.042,0.001
t_8288,0.842,0.086,0.086,0.086,0.001,0.044,0.001
t_8289,0.834,0.073,0.073,0.073,0.001,0.037,0.001
t_8290,0.828,0.035,0.035,0.035,0.0,0.018,0.0
t_8291,0.855,0.097,0.097,0.097,0.001,0.049,0.001
t_8292,0.866,0.124,0.124,0.124,0.002,0.063,0.002
t_8293,0.863,0.165,0.165,0.165,0.005,0.085,0.005
t_8294,0.868,0.232,0.232,0.232,0.012,0.122,0.012
t_8295,0.875,0.235,0.235,0.235,0.016,0.126,0.016
t_8296,0.885,0.264,0.264,0.264,0.02,0.142,0.02
t_8297,0.892,0.274,0.274,0.274,0.021,0.148,0.021
t_8298,0.896,0.233,0.233,0.233,0.02,0.127,0.02
t_8299,0.891,0.176,0.176,0.176,0.022,0.099,0.022
t_8300,0.884,0.134,0.134,0.134,0.024,0.079,0.024
t_8301,0.879,0.108,0.108,0.108,0.028,0.068,0.028
t_8302,0.881,0.093,0.093,0.093,0.027,0.06,0.027
t_8303,0.884,0.087,0.087,0.087,0.027,0.057,0.027
t_8304,0.885,0.076,0.076,0.076,0.024,0.05,0.024
t_8305,0.888,0.022,0.022,0.022,0.024,0.023,0.024
t_8306,0.892,0.029,0.029,0.029,0.023,0.026,0.023
t_8307,0.897,0.031,0.031,0.031,0.019,0.025,0.019
t_8308,0.9,0.032,0.032,0.032,0.015,0.024,0.015
t_8309,0.901,0.011,0.011,0.011,0.01,0.011,0.01
t_8310,0.897,0.016,0.016,0.016,0.006,0.011,0.006
t_8311,0.896,0.019,0.019,0.019,0.003,0.011,0.003
t_8312,0.896,0.024,0.024,0.024,0.001,0.013,0.001
t_8313,0.887,0.024,0.024,0.024,0.0,0.012,0.0
t_8314,0.867,0.011,0.011,0.011,0.0,0.006,0.0
t_8315,0.862,0.035,0.035,0.035,0.0,0.018,0.0
t_8316,0.866,0.083,0.083,0.083,0.001,0.042,0.001
t_8317,0.874,0.117,0.117,0.117,0.003,0.06,0.003
t_8318,0.882,0.132,0.132,0.132,0.007,0.07,0.007
t_8319,0.874,0.122,0.122,0.122,0.008,0.065,0.008
t_8320,0.855,0.131,0.131,0.131,0.008,0.07,0.008
t_8321,0.836,0.093,0.093,0.093,0.006,0.05,0.006
t_8322,0.799,0.107,0.107,0.107,0.004,0.056,0.004
t_8323,0.759,0.093,0.093,0.093,0.002,0.048,0.002
t_8324,0.716,0.057,0.057,0.057,0.001,0.029,0.001
t_8325,0.657,0.026,0.026,0.026,0.001,0.014,0.001
t_8326,0.596,0.02,0.02,0.02,0.002,0.011,0.002
t_8327,0.528,0.021,0.021,0.021,0.004,0.013,0.004
t_8328,0.46,0.029,0.029,0.029,0.007,0.018,0.007
t_8329,0.39,0.028,0.028,0.028,0.015,0.022,0.015
t_8330,0.316,0.025,0.025,0.025,0.031,0.028,0.031
t_8331,0.236,0.019,0.019,0.019,0.057,0.038,0.057
t_8332,0.181,0.016,0.016,0.016,0.081,0.049,0.081
t_8333,0.124,0.033,0.033,0.033,0.101,0.067,0.101
t_8334,0.08,0.108,0.108,0.108,0.111,0.11,0.111
t_8335,0.034,0.207,0.207,0.207,0.11,0.159,0.11
t_8336,0.032,0.365,0.365,0.365,0.091,0.228,0.091
t_8337,0.009,0.495,0.495,0.495,0.044,0.27,0.044
t_8338,0.012,0.423,0.423,0.423,0.015,0.219,0.015
t_8339,0.051,0.36,0.36,0.36,0.002,0.181,0.002
t_8340,0.243,0.485,0.485,0.485,0.001,0.243,0.001
t_8341,0.452,0.587,0.587,0.587,0.0,0.294,0.0
t_8342,0.606,0.642,0.642,0.642,0.0,0.321,0.0
t_8343,0.703,0.665,0.665,0.665,0.0,0.333,0.0
t_8344,0.76,0.703,0.703,0.703,0.0,0.352,0.0
t_8345,0.863,0.762,0.762,0.762,0.002,0.382,0.002
t_8346,0.919,0.789,0.789,0.789,0.012,0.401,0.012
t_8347,0.938,0.817,0.817,0.817,0.04,0.429,0.04
t_8348,0.949,0.839,0.839,0.839,0.081,0.46,0.081
t_8349,0.951,0.831,0.831,0.831,0.124,0.478,0.124
t_8350,0.946,0.84,0.84,0.84,0.152,0.496,0.152
t_8351,0.94,0.846,0.846,0.846,0.166,0.506,0.166
t_8352,0.934,0.852,0.852,0.852,0.147,0.5,0.147
t_8353,0.926,0.853,0.853,0.853,0.129,0.491,0.129
t_8354,0.916,0.847,0.847,0.847,0.115,0.481,0.115
t_8355,0.916,0.708,0.708,0.708,0.097,0.403,0.097
t_8356,0.928,0.683,0.683,0.683,0.117,0.4,0.117
t_8357,0.928,0.665,0.665,0.665,0.149,0.407,0.149
t_8358,0.908,0.658,0.658,0.658,0.249,0.454,0.249
t_8359,0.892,0.652,0.652,0.652,0.3,0.476,0.3
t_8360,0.885,0.659,0.659,0.659,0.352,0.506,0.352
t_8361,0.876,0.687,0.687,0.687,0.371,0.529,0.371
t_8362,0.831,0.7,0.7,0.7,0.357,0.529,0.357
t_8363,0.764,0.793,0.793,0.793,0.339,0.566,0.339
t_8364,0.72,0.82,0.82,0.82,0.329,0.575,0.329
t_8365,0.659,0.831,0.831,0.831,0.332,0.582,0.332
t_8366,0.608,0.815,0.815,0.815,0.414,0.615,0.414
t_8367,0.528,0.787,0.787,0.787,0.506,0.647,0.506
t_8368,0.482,0.727,0.727,0.727,0.497,0.612,0.497
t_8369,0.397,0.644,0.644,0.644,0.488,0.566,0.488
t_8370,0.353,0.568,0.568,0.568,0.486,0.527,0.486
t_8371,0.315,0.517,0.517,0.517,0.442,0.48,0.442
t_8372,0.23,0.492,0.492,0.492,0.427,0.46,0.427
t_8373,0.155,0.467,0.467,0.467,0.401,0.434,0.401
t_8374,0.116,0.479,0.479,0.479,0.357,0.418,0.357
t_8375,0.069,0.458,0.458,0.458,0.324,0.391,0.324
t_8376,0.03,0.386,0.386,0.386,0.303,0.345,0.303
t_8377,0.012,0.291,0.291,0.291,0.363,0.327,0.363
t_8378,0.007,0.2,0.2,0.2,0.315,0.258,0.315
t_8379,0.013,0.133,0.133,0.133,0.294,0.214,0.294
t_8380,0.047,0.09,0.09,0.09,0.303,0.197,0.303
t_8381,0.112,0.055,0.055,0.055,0.327,0.191,0.327
t_8382,0.219,0.037,0.037,0.037,0.354,0.196,0.354
t_8383,0.311,0.031,0.031,0.031,0.414,0.223,0.414
t_8384,0.367,0.033,0.033,0.033,0.433,0.233,0.433
t_8385,0.377,0.042,0.042,0.042,0.358,0.2,0.358
t_8386,0.365,0.044,0.044,0.044,0.279,0.162,0.279
t_8387,0.371,0.058,0.058,0.058,0.211,0.135,0.211
t_8388,0.391,0.075,0.075,0.075,0.17,0.123,0.17
t_8389,0.411,0.076,0.076,0.076,0.162,0.119,0.162
t_8390,0.405,0.07,0.07,0.07,0.149,0.11,0.149
t_8391,0.407,0.061,0.061,0.061,0.147,0.104,0.147
t_8392,0.412,0.057,0.057,0.057,0.14,0.099,0.14
t_8393,0.471,0.046,0.046,0.046,0.133,0.09,0.133
t_8394,0.52,0.048,0.048,0.048,0.128,0.088,0.128
t_8395,0.549,0.066,0.066,0.066,0.08,0.073,0.08
t_8396,0.547,0.09,0.09,0.09,0.073,0.082,0.073
t_8397,0.543,0.11,0.11,0.11,0.065,0.088,0.065
t_8398,0.576,0.121,0.121,0.121,0.063,0.092,0.063
t_8399,0.606,0.124,0.124,0.124,0.047,0.086,0.047
t_8400,0.611,0.097,0.097,0.097,0.042,0.07,0.042
t_8401,0.611,0.072,0.072,0.072,0.035,0.054,0.035
t_8402,0.606,0.069,0.069,0.069,0.031,0.05,0.031
t_8403,0.616,0.087,0.087,0.087,0.026,0.057,0.026
t_8404,0.629,0.128,0.128,0.128,0.022,0.075,0.022
t_8405,0.613,0.141,0.141,0.141,0.017,0.079,0.017
t_8406,0.574,0.107,0.107,0.107,0.013,0.06,0.013
t_8407,0.531,0.062,0.062,0.062,0.01,0.036,0.01
t_8408,0.505,0.042,0.042,0.042,0.008,0.025,0.008
t_8409,0.484,0.034,0.034,0.034,0.004,0.019,0.004
t_8410,0.45,0.027,0.027,0.027,0.002,0.015,0.002
t_8411,0.41,0.027,0.027,0.027,0.001,0.014,0.001
t_8412,0.376,0.021,0.021,0.021,0.002,0.012,0.002
t_8413,0.359,0.011,0.011,0.011,0.003,0.007,0.003
t_8414,0.364,0.004,0.004,0.004,0.024,0.014,0.024
t_8415,0.366,0.003,0.003,0.003,0.035,0.019,0.035
t_8416,0.374,0.002,0.002,0.002,0.039,0.021,0.039
t_8417,0.392,0.001,0.001,0.001,0.042,0.022,0.042
t_8418,0.368,0.0,0.0,0.0,0.042,0.021,0.042
t_8419,0.326,0.0,0.0,0.0,0.043,0.022,0.043
t_8420,0.31,0.0,0.0,0.0,0.014,0.007,0.014
t_8421,0.293,0.0,0.0,0.0,0.012,0.006,0.012
t_8422,0.275,0.0,0.0,0.0,0.008,0.004,0.008
t_8423,0.259,0.0,0.0,0.0,0.004,0.002,0.004
t_8424,0.238,0.0,0.0,0.0,0.002,0.001,0.002
t_8425,0.212,0.001,0.001,0.001,0.002,0.002,0.002
t_8426,0.192,0.001,0.001,0.001,0.003,0.002,0.003
t_8427,0.182,0.001,0.001,0.001,0.004,0.003,0.004
t_8428,0.16,0.002,0.002,0.002,0.02,0.011,0.02
t_8429,0.156,0.008,0.008,0.008,0.036,0.022,0.036
t_8430,0.181,0.008,0.008,0.008,0.052,0.03,0.052
t_8431,0.219,0.008,0.008,0.008,0.06,0.034,0.06
t_8432,0.275,0.01,0.01,0.01,0.064,0.037,0.064
t_8433,0.3,0.009,0.009,0.009,0.053,0.031,0.053
t_8434,0.294,0.005,0.005,0.005,0.039,0.022,0.039
t_8435,0.407,0.002,0.002,0.002,0.048,0.025,0.048
t_8436,0.528,0.001,0.001,0.001,0.068,0.035,0.068
t_8437,0.608,0.001,0.001,0.001,0.068,0.035,0.068
t_8438,0.67,0.001,0.001,0.001,0.053,0.027,0.053
t_8439,0.679,0.001,0.001,0.001,0.038,0.02,0.038
t_8440,0.697,0.001,0.001,0.001,0.049,0.025,0.049
t_8441,0.73,0.002,0.002,0.002,0.076,0.039,0.076
t_8442,0.735,0.002,0.002,0.002,0.094,0.048,0.094
t_8443,0.738,0.001,0.001,0.001,0.116,0.059,0.116
t_8444,0.714,0.001,0.001,0.001,0.132,0.067,0.132
t_8445,0.704,0.0,0.0,0.0,0.138,0.069,0.138
t_8446,0.696,0.0,0.0,0.0,0.145,0.073,0.145
t_8447,0.672,0.0,0.0,0.0,0.154,0.077,0.154
t_8448,0.671,0.0,0.0,0.0,0.163,0.082,0.163
t_8449,0.714,0.0,0.0,0.0,0.162,0.081,0.162
t_8450,0.773,0.0,0.0,0.0,0.141,0.071,0.141
t_8451,0.82,0.001,0.001,0.001,0.124,0.063,0.124
t_8452,0.851,0.001,0.001,0.001,0.105,0.053,0.105
t_8453,0.874,0.0,0.0,0.0,0.093,0.047,0.093
t_8454,0.867,0.0,0.0,0.0,0.093,0.047,0.093
t_8455,0.873,0.0,0.0,0.0,0.099,0.05,0.099
t_8456,0.874,0.0,0.0,0.0,0.086,0.043,0.086
t_8457,0.872,0.0,0.0,0.0,0.038,0.019,0.038
t_8458,0.875,0.0,0.0,0.0,0.015,0.008,0.015
t_8459,0.884,0.0,0.0,0.0,0.018,0.009,0.018
t_8460,0.901,0.0,0.0,0.0,0.023,0.012,0.023
t_8461,0.911,0.0,0.0,0.0,0.025,0.013,0.025
t_8462,0.914,0.0,0.0,0.0,0.024,0.012,0.024
t_8463,0.914,0.0,0.0,0.0,0.02,0.01,0.02
t_8464,0.911,0.0,0.0,0.0,0.033,0.017,0.033
t_8465,0.909,0.0,0.0,0.0,0.061,0.031,0.061
t_8466,0.904,0.0,0.0,0.0,0.084,0.042,0.084
t_8467,0.903,0.0,0.0,0.0,0.098,0.049,0.098
t_8468,0.9,0.0,0.0,0.0,0.105,0.053,0.105
t_8469,0.891,0.003,0.003,0.003,0.094,0.049,0.094
t_8470,0.861,0.007,0.007,0.007,0.078,0.043,0.078
t_8471,0.828,0.014,0.014,0.014,0.085,0.05,0.085
t_8472,0.811,0.02,0.02,0.02,0.101,0.061,0.101
t_8473,0.812,0.012,0.012,0.012,0.121,0.067,0.121
t_8474,0.815,0.017,0.017,0.017,0.146,0.082,0.146
t_8475,0.805,0.02,0.02,0.02,0.195,0.108,0.195
t_8476,0.786,0.033,0.033,0.033,0.281,0.157,0.281
t_8477,0.805,0.047,0.047,0.047,0.372,0.21,0.372
t_8478,0.835,0.081,0.081,0.081,0.455,0.268,0.455
t_8479,0.855,0.129,0.129,0.129,0.522,0.326,0.522
t_8480,0.86,0.128,0.128,0.128,0.585,0.357,0.585
t_8481,0.838,0.094,0.094,0.094,0.632,0.363,0.632
t_8482,0.8,0.075,0.075,0.075,0.638,0.357,0.638
t_8483,0.775,0.08,0.08,0.08,0.654,0.367,0.654
t_8484,0.781,0.11,0.11,0.11,0.665,0.388,0.665
t_8485,0.779,0.129,0.129,0.129,0.688,0.409,0.688
t_8486,0.756,0.139,0.139,0.139,0.682,0.411,0.682
t_8487,0.734,0.145,0.145,0.145,0.629,0.387,0.629
t_8488,0.755,0.114,0.114,0.114,0.601,0.358,0.601
t_8489,0.789,0.074,0.074,0.074,0.536,0.305,0.536
t_8490,0.802,0.037,0.037,0.037,0.454,0.246,0.454
t_8491,0.791,0.013,0.013,0.013,0.374,0.194,0.374
t_8492,0.774,0.009,0.009,0.009,0.331,0.17,0.331
t_8493,0.76,0.008,0.008,0.008,0.321,0.165,0.321
t_8494,0.743,0.008,0.008,0.008,0.294,0.151,0.294
t_8495,0.736,0.007,0.007,0.007,0.24,0.124,0.24
t_8496,0.747,0.006,0.006,0.006,0.206,0.106,0.206
t_8497,0.747,0.007,0.007,0.007,0.179,0.093,0.179
t_8498,0.711,0.015,0.015,0.015,0.185,0.1,0.185
t_8499,0.662,0.03,0.03,0.03,0.214,0.122,0.214
t_8500,0.679,0.051,0.051,0.051,0.292,0.172,0.292
t_8501,0.696,0.084,0.084,0.084,0.405,0.245,0.405
t_8502,0.69,0.133,0.133,0.133,0.518,0.326,0.518
t_8503,0.675,0.19,0.19,0.19,0.656,0.423,0.656
t_8504,0.655,0.254,0.254,0.254,0.803,0.529,0.803
t_8505,0.579,0.292,0.292,0.292,0.823,0.558,0.823
t_8506,0.518,0.296,0.296,0.296,0.893,0.595,0.893
t_8507,0.518,0.284,0.284,0.284,0.928,0.606,0.928
t_8508,0.586,0.257,0.257,0.257,0.942,0.6,0.942
t_8509,0.653,0.233,0.233,0.233,0.942,0.588,0.942
t_8510,0.708,0.226,0.226,0.226,0.942,0.584,0.942
t_8511,0.729,0.216,0.216,0.216,0.947,0.582,0.947
t_8512,0.752,0.214,0.214,0.214,0.949,0.582,0.949
t_8513,0.798,0.235,0.235,0.235,0.949,0.592,0.949
t_8514,0.824,0.257,0.257,0.257,0.958,0.608,0.958
t_8515,0.818,0.268,0.268,0.268,0.96,0.614,0.96
t_8516,0.807,0.264,0.264,0.264,0.956,0.61,0.956
t_8517,0.805,0.271,0.271,0.271,0.952,0.612,0.952
t_8518,0.805,0.243,0.243,0.243,0.941,0.592,0.941
t_8519,0.798,0.228,0.228,0.228,0.897,0.563,0.897
t_8520,0.8,0.176,0.176,0.176,0.84,0.508,0.84
t_8521,0.8,0.139,0.139,0.139,0.755,0.447,0.755
t_8522,0.833,0.103,0.103,0.103,0.672,0.388,0.672
t_8523,0.855,0.071,0.071,0.071,0.582,0.327,0.582
