t,CH00
7133,5534.68
7134,6184.76
7135,7393.31
7136,7909.47
7137,7946.761
7138,8043.43
7139,8200.07
7140,7769.57
7141,7730.21
7142,7584.57
7143,7464.265
7144,7427.62
7145,7400.01
7146,7890.25
7147,7749.46
7148,7062.31
7149,6651.43
7150,6396.51
7151,5909.24
7152,5658.32
7153,5499.38
7154,5221.47
7155,5190.48
7156,5192.48
7157,5700.32
7158,6318.11
7159,7495.45
7160,8063.192
7161,8133.096
7162,8261.132
7163,8370.19
7164,7976.36
7165,7840.35
7166,7725.292
7167,7577.294
7168,7405.382
7169,7466.53
7170,7838.65
7171,7634.91
7172,6924.2
7173,6497.33
7174,6324.38
7175,5953.25
7176,5785.3
7177,5429.07
7178,5108.16
7179,4989.2
7180,4831.25
7181,5100.93
7182,5321.59
7183,5824.55
7184,6365.11
7185,6696.732
7186,6785.99
7187,7006.2
7188,7183.79
7189,7077.18
7190,7001.92
7191,6956.28
7192,7009.92
7193,7148.43
7194,7493.94
7195,7171.77
7196,6656.33
7197,6489.38
7198,6392.41
7199,6187.84
7200,6142.85
7201,5735.54
7202,5545.6
7203,5220.7
7204,5114.73
7205,5108.87
7206,5266.81
7207,5565.74
7208,5626.73
7209,5911.671
7210,6105.59
7211,6402.49
7212,6601.43
7213,6736.39
7214,6624.43
7215,6450.497
7216,6397.5
7217,6594.43
7218,7272.21
7219,7206.2
7220,6820.36
7221,6476.46
7222,6217.54
7223,6193.41
7224,5877.5
7225,5834.31
7226,5665.36
7227,5635.37
7228,5674.36
7229,5617.4
7230,5958.25
7231,7054.15
7232,7842.972
7233,8234.918
7234,8223.852
7235,8308.77
7236,8462.19
7237,8013.86
7238,8071.902
7239,7958.469
7240,7908.952
7241,8008.81
7242,8429.51
7243,8597.32
7244,8100.34
7245,7465.53
7246,7103.64
7247,6913.99
7248,6484.12
7249,6367.43
7250,6238.47
7251,6086.52
7252,6013.54
7253,5876.56
7254,6105.7
7255,7154.85
7256,7966.764
7257,8431.759
7258,8308.664
7259,8327.5
7260,8466.39
7261,7956.61
7262,7966.764
7263,7855.865
7264,7782.824
7265,7922.48
7266,8395.02
7267,8565.5
7268,8005.38
7269,7370.57
7270,7083.66
7271,6900.27
7272,6459.41
7273,6246.87
7274,6097.92
7275,6017.94
7276,5981.95
7277,5810.66
7278,6054.2
7279,7168.76
7280,7887.924
7281,8285.388
7282,8262.804
7283,8330.22
7284,8448.39
7285,8042.31
7286,8023.884
7287,7941.698
7288,7857.934
7289,7945.73
7290,8334.52
7291,8336.62
7292,7807.35
7293,7186.53
7294,6829.64
7295,6625.76
7296,6253.87
7297,5672.25
7298,5492.31
7299,5330.36
7300,5246.38
7301,5207.29
7302,5639.18
7303,6492.69
7304,6991.475
7305,7274.318
7306,7136.425
7307,7232.47
7308,7358.97
7309,7131.5
7310,7046.455
7311,7003.932
7312,7043.455
7313,7163.56
7314,7604.59
7315,7425.84
7316,6953.9
7317,6482.04
7318,6098.16
7319,5978.16
7320,5500.31
7321,5623.21
7322,5442.27
7323,5287.32
7324,5299.31
7325,5266
7326,5505.69
7327,6448.45
7328,7198.916
7329,7622.476
7330,7564.816
7331,7522.12
7332,7658.74
7333,7217.22
7334,7114.946
7335,7076.29
7336,7101.946
7337,7289.49
7338,7710.03
7339,7689.02
7340,7176.42
7341,6557.61
7342,6241.7
7343,6149.06
7344,5733.18
7345,5356.64
7346,5033.73
7347,4780.81
7348,4736.82
7349,4643.09
7350,4899.38
7351,5335.02
7352,5474.262
7353,5735.45
7354,5859.152
7355,6032.81
7356,6174.64
7357,6151.77
7358,6180.052
7359,6092.214
7360,6075.082
7361,6121.51
7362,6765.82
7363,6747.86
7364,6301.73
7365,5818.87
7366,5522.96
7367,5484.6
7368,5142.7
7369,4774.44
7370,4415.55
7371,4218.61
7372,4186.62
7373,4193.37
7374,4393.99
7375,4626.98
7376,4619.677
7377,4902.29
7378,5003.557
7379,5233.8
7380,5438.89
7381,5594.69
7382,5522.407
7383,5431.273
7384,5512.407
7385,5859.9
7386,6555.34
7387,6438.25
7388,6085.69
7389,5697.81
7390,5409.89
7391,5299.28
7392,4861.42
7393,5100.43
7394,4910.49
7395,4885.5
7396,4975.47
7397,5123.75
7398,5497.9
7399,6641.52
7400,7407.588
7401,7840.795
7402,7807.468
7403,7918.14
7404,8254.88
7405,7779.18
7406,7926.438
7407,7988.581
7408,7979.418
7409,8142.76
7410,8381.04
7411,8385.18
7412,7801.03
7413,7173.21
7414,6840.31
7415,6622.98
7416,6187.11
7417,5978.13
7418,5844.17
7419,5726.2
7420,5678.22
7421,5622.75
7422,5879.05
7423,6977.06
7424,7913.223
7425,8419.481
7426,8395.083
7427,8539.78
7428,8604.86
7429,8120.71
7430,8137.153
7431,8055.877
7432,8020.193
7433,8178.26
7434,8552.25
7435,8591.93
7436,8017.62
7437,7449.79
7438,7147.88
7439,6933.84
7440,6494.97
7441,6326.16
7442,6198.2
7443,6074.23
7444,5989.26
7445,5861.36
7446,6103.36
7447,7142.19
7448,7956.984
7449,8368.912
7450,8287.884
7451,8311.84
7452,8542.23
7453,8046.92
7454,8025.964
7455,7850.533
7456,7818.024
7457,7961.9
7458,8463.66
7459,8568.52
7460,8014.72
7461,7387.91
7462,7074.01
7463,6873
7464,6423.13
7465,6265.96
7466,6165.99
7467,6040.03
7468,5970.05
7469,5849.64
7470,6110.12
7471,7134.58
7472,7978.099
7473,8260.403
7474,8155.849
7475,8274.24
7476,8439.9
7477,7883.36
7478,7976.899
7479,7966.199
7480,7957.909
7481,8119.71
7482,8564.38
7483,8517.66
7484,8011.34
7485,7377.53
7486,7020.64
7487,6764.81
7488,6288.96
7489,6099.52
7490,5972.56
7491,5864.59
7492,5849.6
7493,5799.34
7494,6089.06
7495,7105.03
7496,7839.568
7497,8212.215
7498,8109.488
7499,8126.72
7500,8251.3
7501,7679.86
7502,7672.618
7503,7572.023
7504,7468.678
7505,7518.15
7506,8066.47
7507,8081.11
7508,7558.5
7509,6953.68
7510,6610.78
7511,6427.42
7512,6089.53
7513,5588.39
7514,5355.46
7515,5119.53
7516,5006.57
7517,4907.2
7518,5157.63
7519,5549.14
7520,5801.61
7521,6198.043
7522,6415.43
7523,6642.82
7524,6768.01
7525,6802.77
7526,6805.31
7527,6676.138
7528,6707.34
7529,6876.2
7530,7279.99
7531,7037.42
7532,6597.96
7533,6153.1
7534,5797.2
7535,5770.34
7536,5461.43
7537,5137.21
7538,4802.31
7539,4617.37
7540,4565.38
7541,4533.82
7542,4697.28
7543,4917.57
7544,4949.043
7545,5239.406
7546,5525.873
7547,5871.29
7548,6197.48
7549,6356.14
7550,6192.673
7551,6025.462
7552,6000.723
7553,6189.74
7554,6808.65
7555,6711.26
7556,6359.87
7557,5965.99
7558,5682.07
7559,5643.06
7560,5191.2
7561,5159.33
7562,4958.39
7563,4893.41
7564,4984.38
7565,5047.11
7566,5425.68
7567,6567.4
7568,7529.807
7569,8000.36
7570,8049.647
7571,8184.92
7572,8479.98
7573,7952.99
7574,8051.647
7575,8029.493
7576,8015.657
7577,8183.2
7578,8377.8
7579,8306.69
7580,7774.19
7581,7133.38
7582,6805.48
7583,6582.9
7584,6086.05
7585,5798.91
7586,5579.97
7587,5458.01
7588,5470.01
7589,5399.47
7590,5692.72
7591,6799.38
7592,7769.432
7593,8169.66
7594,8113.332
7595,8245.95
7596,8425.73
7597,7845.07
7598,7929.382
7599,7881.581
7600,7903.392
7601,8087.66
7602,8397.91
7603,8300.9
7604,7777.68
7605,7144.87
7606,6762.98
7607,6570.68
7608,6067.83
7609,5798.62
7610,5623.68
7611,5504.71
7612,5496.71
7613,5471.09
7614,5765.17
7615,6798.64
7616,7725.619
7617,8208.723
7618,8133.499
7619,8186.22
7620,8322.06
7621,7827.33
7622,7782.609
7623,7698.761
7624,7641.649
7625,7809.09
7626,8323.41
7627,8379.57
7628,7881.47
7629,7242.66
7630,6894.77
7631,6704.35
7632,6229.49
7633,5938.86
7634,5784.91
7635,5689.94
7636,5666.94
7637,5571.65
7638,5795.39
7639,6871.22
7640,7807.648
7641,8187.276
7642,8157.548
7643,8281.79
7644,8482.86
7645,7942.9
7646,7973.598
7647,7866.516
7648,7849.638
7649,8078.14
7650,8464.6
7651,8391.32
7652,7917.89
7653,7304.08
7654,6928.19
7655,6715.63
7656,6233.77
7657,6052.27
7658,5862.33
7659,5746.37
7660,5701.38
7661,5620.95
7662,5848.39
7663,6878.74
7664,7851.004
7665,8250.433
7666,8246.884
7667,8410.28
7668,8520.48
7669,8050.39
7670,8028.944
7671,7919.763
7672,7827.004
7673,7936.88
7674,8330.64
7675,8214.1
7676,7744.71
7677,7068.91
7678,6679.03
7679,6628.1
7680,6364.18
7681,5936.7
7682,5700.77
7683,5542.82
7684,5395.86
7685,5229.24
7686,5358.59
7687,5717.6
7688,5931.921
7689,6311.174
7690,6455.761
7691,6620.33
7692,6696.1
7693,6678.31
7694,6642.711
7695,6499.934
7696,6500.751
7697,6689.91
7698,7362.99
7699,7187.86
7700,6767.61
7701,6275.76
7702,5868.88
7703,5890.71
7704,5675.78
7705,5321.02
7706,5026.11
7707,4947.14
7708,4842.17
7709,4799.58
7710,4888.85
7711,5062.87
7712,5058.216
7713,5277.513
7714,5396.116
7715,5672.68
7716,5878.94
7717,6038.57
7718,5890.966
7719,5665.709
7720,5656.036
7721,5962.24
7722,6843.27
7723,6755.13
7724,6486.99
7725,6103.1
7726,5713.22
7727,5673.92
7728,5345.02
7729,5554.22
7730,5392.27
7731,5409.26
7732,5407.26
7733,5399.35
7734,5759.29
7735,6880.14
7736,7895.919
7737,8346.856
7738,8361.789
7739,8442.68
7740,8611.08
7741,8075.79
7742,8157.849
7743,8071.4
7744,8078.869
7745,8263.65
7746,8579.44
7747,8455.16
7748,7959.18
7749,7296.38
7750,6929.49
7751,6763.86
7752,6370.98
7753,6197.14
7754,6078.17
7755,5964.21
7756,5899.22
7757,5802.06
7758,6035.76
7759,7072.92
7760,8095.409
7761,8543.073
7762,8533.279
7763,8560.47
7764,8707.52
7765,8204.58
7766,8285.359
7767,8228.279
7768,8229.369
7769,8438.71
7770,8715.96
7771,8624.64
7772,8084.91
7773,7437.11
7774,7046.22
7775,6887.93
7776,6516.04
7777,6302.66
7778,6171.7
7779,6006.75
7780,5939.77
7781,5859.3
7782,6052.68
7783,7110.83
7784,8064.042
7785,8531.406
7786,8528.902
7787,8620.38
7788,8740.1
7789,8322.47
7790,8329.962
7791,8233.251
7792,8176.012
7793,8424.94
7794,8733.87
7795,8633.38
7796,8116.13
7797,7421.34
7798,7028.46
7799,6856.5
7800,6457.62
7801,6161.12
7802,5988.18
7803,5840.22
7804,5725.26
7805,5615.69
7806,5818.09
7807,6830.07
7808,7820.218
7809,8299.525
7810,8300.068
7811,8390.6
7812,8532.36
7813,8003.72
7814,8055.148
7815,8018.386
7816,7991.168
7817,8256.23
7818,8533.27
7819,8387.87
7820,7913.68
7821,7279.87
7822,6877.99
7823,6731.95
7824,6320.08
7825,6056.72
7826,5837.79
7827,5731.82
7828,5713.82
7829,5708.79
7830,5957.58
7831,7022.78
7832,7969.356
7833,8390.086
7834,8318.256
7835,8316.4
7836,8432.45
7837,7937.51
7838,7863.386
7839,7733.352
7840,7667.446
7841,7884.67
7842,8257.89
7843,8167.19
7844,7663.67
7845,7079.85
7846,6699.96
7847,6612.56
7848,6357.63
7849,5912.54
7850,5635.63
7851,5484.67
7852,5363.71
7853,5258.96
7854,5396.05
7855,5725.33
7856,5943.405
7857,6239.442
7858,6322.295
7859,6462.11
7860,6557.01
7861,6579.08
7862,6583.215
7863,6513.289
7864,6556.225
7865,6815.85
7866,7355.46
7867,7120.18
7868,6676.13
7869,6233.26
7870,5894.36
7871,5845.56
7872,5603.64
7873,5243.81
7874,4892.91
7875,4820.93
7876,4763.95
7877,4714.02
7878,4868.18
7879,5045.53
7880,5026.646
7881,5213.746
7882,5319.566
7883,5581.36
7884,5851.69
7885,6036.23
7886,5933.376
7887,5787.012
7888,5808.416
7889,6139.03
7890,6772.61
7891,6584.19
7892,6318.18
7893,5965.28
7894,5580.4
7895,5543.72
7896,5134.84
7897,5256.63
7898,4984.46
7899,4967.81
7900,5018.76
7901,5190.75
7902,5548.91
7903,6690.02
7904,7736.1
7905,8189.107
7906,8229.16
7907,8418.93
7908,8684.63
7909,8164.78
7910,8290.7
7911,8172.38
7912,8122.19
7913,8310.33
7914,8453.51
7915,8299.29
7916,7765.96
7917,7158.15
7918,6786.26
7919,6634.13
7920,6235.91
7921,5834.31
7922,5667.36
7923,5579.39
7924,5577.39
7925,5574.94
7926,5806.43
7927,6874.74
7928,7889.981
7929,8346.398
7930,8362.841
7931,8506.25
7932,8752.88
7933,8305.31
7934,8433.811
7935,8426.091
7936,8406.821
7937,8645.64
7938,8745.55
7939,8592
7940,8074.57
7941,7431.77
7942,7025.89
7943,6872
7944,6435.13
7945,6177.45
7946,6020.49
7947,5903.53
7948,5827.55
7949,5754.88
7950,5948.08
7951,6979.56
7952,8017.522
7953,8575.617
7954,8641.332
7955,8836
7956,9056.3
7957,8685.05
7958,8732.312
7959,8647.941
7960,8614.342
7961,8782.73
7962,8911.2
7963,8781.4
7964,8238.31
7965,7566.51
7966,7212.62
7967,7078.18
7968,6657.3
7969,6394.87
7970,6248.91
7971,6177.93
7972,6154.94
7973,6062.39
7974,6292.77
7975,7299.88
7976,8292.047
7977,8756.367
7978,8801.887
7979,8967.38
7980,9139.59
7981,8778.44
7982,8878.867
7983,8783.628
7984,8713.917
7985,8867.94
7986,9078.93
7987,8924.64
7988,8543.32
7989,7946.49
7990,7543.61
7991,7418.56
7992,7108.65
7993,6887.07
7994,6704.13
7995,6563.17
7996,6451.2
7997,6316.22
7998,6468.01
7999,7463.48
8000,8449.103
8001,8867.876
8002,8808.993
8003,8908.04
8004,9009.04
8005,8648.12
8006,8670.033
8007,8568.013
8008,8489.093
8009,8635.2
8010,9011.25
8011,8894.66
8012,8425.73
8013,7816.92
8014,7492.01
8015,7500.89
8016,7290.95
8017,6875.59
8018,6647.66
8019,6436.72
8020,6244.78
8021,6042.66
8022,6157.49
8023,6507.95
8024,6689.766
8025,7001.491
8026,7178.626
8027,7364.69
8028,7437.24
8029,7548.64
8030,7632.486
8031,7558.907
8032,7511.526
8033,7725.74
8034,8187.88
8035,7961.51
8036,7606.62
8037,7200.74
8038,6839.85
8039,6914.58
8040,6832.6
8041,6474.3
8042,6179.38
8043,6030.43
8044,5857.48
8045,5636.15
8046,5717.78
8047,5862.73
8048,5914.375
8049,6151.95
8050,6425.225
8051,6755.46
8052,6939.08
8053,7143.35
8054,7012.045
8055,6833.416
8056,6847.095
8057,7044.71
8058,7694.18
8059,7531.31
8060,7325.69
8061,6953.8
8062,6596.91
8063,6607.26
8064,6396.32
8065,6219.92
8066,5947
8067,5962.99
8068,5971.99
8069,6050.63
8070,6405.26
8071,7474.09
8072,8436.502
8073,8837.103
8074,8754.402
8075,8795.7
8076,8966.29
8077,8712.72
8078,8989.332
8079,9020.689
8080,9003.332
8081,9155.87
8082,9221.42
8083,9080.48
8084,8619.84
8085,7948.04
8086,7524.16
8087,7356.58
8088,6912.71
8089,6652.04
8090,6419.11
8091,6270.15
8092,6165.18
8093,6046.79
8094,6248.34
8095,7273.62
8096,8251.87
8097,8644.298
8098,8652.75
8099,8765.18
8100,8849.88
8101,8518.25
8102,8744.73
8103,8723.012
8104,8721.73
8105,8960.58
8106,9076.49
8107,8962.82
8108,8476.33
8109,7834.52
8110,7419.65
8111,7280.85
8112,6839.98
8113,6614.29
8114,6424.34
8115,6351.37
8116,6307.38
8117,6205.07
8118,6388.69
8119,7371.31
8120,8353.664
8121,8793.178
8122,8788.534
8123,8899.86
8124,9003.01
8125,8687.92
8126,8742.544
8127,8673.375
8128,8645.574
8129,8879.23
8130,9130.87
8131,9042.9
8132,8611.5
8133,8006.68
8134,7596.8
8135,7460.03
8136,7066.15
8137,6802.63
8138,6593.7
8139,6461.74
8140,6385.76
8141,6240.97
8142,6475.16
8143,7468.53
8144,8408.496
8145,8809.578
8146,8805.376
8147,8930.1
8148,9004.97
8149,8666.18
8150,8787.376
8151,8741.49
8152,8689.406
8153,8896.89
8154,9184.35
8155,9131.73
8156,8783.54
8157,8252.7
8158,7875.81
8159,7788.34
8160,7505.42
8161,7259.42
8162,7129.46
8163,6966.51
8164,6815.55
8165,6623.64
8166,6771.59
8167,7776.19
8168,8744.869
8169,9141.73
8170,9116.749
8171,9203.76
8172,9322.24
8173,9113.79
8174,9208.729
8175,9081.249
8176,8892.819
8177,8933.89
8178,9137.88
8179,8998.92
8180,8546.12
8181,7918.31
8182,7560.42
8183,7611.32
8184,7415.37
8185,6990.35
8186,6669.44
8187,6452.51
8188,6298.55
8189,6060.09
8190,6147.47
8191,6472.42
8192,6644.72
8193,6969
8194,7155.57
8195,7349.15
8196,7450.43
8197,7643.07
8198,7691.41
8199,7594.12
8200,7585.44
8201,7768.67
8202,8241.85
8203,8032.78
8204,7707.57
8205,7284.69
8206,6894.81
8207,6949.36
8208,6778.41
8209,6426.44
8210,6134.52
8211,6028.56
8212,5865.6
8213,5794.1
8214,5857.58
8215,6069.07
8216,6125.58
8217,6328.042
8218,6464.47
8219,6693.89
8220,6842.6
8221,7072.77
8222,7016.31
8223,6913.606
8224,6928.34
8225,7191.22
8226,7783.01
8227,7573.5
8228,7350.18
8229,6960.3
8230,6561.42
8231,6583.39
8232,6248.49
8233,6400.43
8234,6162.5
8235,6064.53
8236,6021.54
8237,6105.9
8238,6386.19
8239,7412.06
8240,8291.193
8241,8756.426
8242,8858.023
8243,8928.6
8244,8987.89
8245,8748.66
8246,8957.993
8247,8939.685
8248,8853.023
8249,8995.2
8250,9131.37
8251,9073.32
8252,8636.85
8253,8028.04
8254,7592.17
8255,7439.12
8256,7050.23
8257,6845.15
8258,6642.21
8259,6567.23
8260,6528.25
8261,6445.25
8262,6718.45
8263,7647.03
8264,8538.817
8265,8998.716
8266,8945.697
8267,8981.63
8268,9051.61
8269,8719.71
8270,8854.717
8271,8816.745
8272,8825.727
8273,9032.58
8274,9304.48
8275,9319.34
8276,8930.38
8277,8309.56
8278,7906.68
8279,7837.85
8280,7562.94
8281,7269.61
8282,7077.67
8283,6966.71
8284,6870.73
8285,6713.06
8286,6882.18
8287,7801.49
8288,8787.4
8289,9207.48
8290,9141.3
8291,9176.08
8292,9110.02
8293,8840.18
8294,8931.36
8295,8837.506
8296,8849.38
8297,9130.9
8298,9502.4
8299,9510.85
8300,9138.64
8301,8522.83
8302,8128.94
8303,8138.35
8304,7927.42
8305,7717.42
8306,7471.5
8307,7320.54
8308,7146.59
8309,6900.81
8310,7015.89
8311,8016.8
8312,8915.63
8313,9343.565
8314,9294.52
8315,9307.42
8316,9332.88
8317,9060.49
8318,9181.55
8319,9134.096
8320,9084.58
8321,9302.34
8322,9464.16
8323,9353.08
8324,8957.94
8325,8369.11
8326,7953.24
8327,7922.36
8328,7598.46
8329,7265.61
8330,6932.71
8331,6765.76
8332,6619.8
8333,6493.4
8334,6645.8
8335,7539.84
8336,8508.99
8337,8918.327
8338,8859.89
8339,8879.43
8340,8903.71
8341,8545.53
8342,8573.97
8343,8487.725
8344,8349.04
8345,8509.09
8346,8758.17
8347,8601.88
8348,8160.49
8349,7551.68
8350,7159.79
8351,7086.66
8352,6866.73
8353,6439.62
8354,6105.72
8355,5910.78
8356,5769.82
8357,5619.28
8358,5782.51
8359,6138.52
8360,6327.81
8361,6737.066
8362,6921.63
8363,7119.23
8364,7158.03
8365,7219.2
8366,7277.53
8367,7257.728
8368,7223.54
8369,7402.77
8370,7816.9
8371,7595.9
8372,7245.68
8373,6796.81
8374,6327.95
8375,6275.67
8376,6030.74
8377,5660.71
8378,5314.81
8379,5190.85
8380,5094.88
8381,5064.79
8382,5194.59
8383,5380.2
8384,5434.053
8385,5706.862
8386,5901.913
8387,6312.93
8388,6527.92
8389,6767.79
8390,6630.693
8391,6430.71
8392,6408.763
8393,6629.96
8394,7227.98
8395,7112.44
8396,6858.67
8397,6470.79
8398,6067.91
8399,6035.6
8400,5644.72
8401,6042.38
8402,5825.44
8403,5755.46
8404,5766.46
8405,5865.26
8406,6207.94
8407,7270.94
8408,8217.425
8409,8793.037
8410,8795.255
8411,8905.45
8412,9049.52
8413,8641.53
8414,8746.265
8415,8692.199
8416,8683.285
8417,8879.68
8418,9011.11
8419,8951.85
8420,8475.14
8421,7835.33
8422,7469.44
8423,7324.99
8424,6929.11
8425,6644.8
8426,6470.86
8427,6390.88
8428,6288.91
8429,6203.52
8430,6472.94
8431,7507.43
8432,8421.764
8433,8924.182
8434,8869.624
8435,8930
8436,9088.67
8437,8759.05
8438,8901.614
8439,8883.911
8440,8916.614
8441,9042.38
8442,9063.17
8443,8974.56
8444,8496.98
8445,7852.17
8446,7495.28
8447,7422.57
8448,7012.69
8449,6699.25
8450,6559.3
8451,6443.33
8452,6344.36
8453,6223.51
8454,6417.66
8455,7434.78
8456,8296.65
8457,8729.68
8458,8665.54
8459,8697.4
8460,8738.31
8461,8398.49
8462,8388.63
8463,8310.73
8464,8323.65
8465,8551.29
8466,8875.92
8467,8853.5
8468,8431.38
8469,7837.55
8470,7499.66
8471,7418.04
8472,7114.13
8473,6855.21
8474,6701.26
8475,6554.3
8476,6432.34
8477,6263.06
8478,6452.67
8479,7372.31
8480,8280.684
8481,8745.188
8482,8682.564
8483,8755.9
8484,8902.04
8485,8628.94
8486,8739.544
8487,8688.375
8488,8670.564
8489,8856.24
8490,8965.92
8491,8872.96
8492,8421.56
8493,7774.75
8494,7383.87
8495,7277.09
8496,7010.17
8497,6813.81
8498,6601.87
8499,6426.93
8500,6262.97
8501,6100.48
8502,6199.91
8503,7051.98
8504,7869.191
8505,8301.502
8506,8242.081
8507,8189.64
8508,8119.45
8509,7813.75
8510,7664.251
8511,7541.521
8512,7467.311
8513,7718.34
8514,8130.33
8515,8204.18
8516,7756.49
8517,7187.66
8518,6859.75
8519,6867.79
8520,6588.88
8521,6158.14
8522,5953.2
8523,5769.26
8524,5653.29
8525,5508.11
8526,5637.96
8527,5931.26
8528,6103.006
8529,6440.713
8530,6564.866
8531,6711.02
8532,6759.11
8533,6926.96
8534,7074.716
8535,7058.632
8536,7103.706
8537,7321.03
8538,7604.37
8539,7440.97
8540,7101.3
8541,6655.43
8542,6211.57
8543,6202.13
8544,5899.22
8545,5587.68
8546,5258.77
8547,5096.82
8548,4952.87
8549,4840.29
8550,4915.91
8551,5137.34
8552,5236.849
8553,5566.252
8554,5756.689
8555,6062.07
8556,6202.76
8557,6373.97
8558,6269.539
8559,6083.839
8560,6048.609
8561,6145.53
8562,6729.36
8563,6587.81
8564,6318.23
8565,5969.33
8566,5668.42
8567,5679.65
8568,5353.75
8569,5218.78
8570,4951.86
8571,4879.88
8572,4894.88
8573,5021.5
8574,5390.97
8575,5869.77
8576,6225.495
8577,6499.871
8578,6523.215
8579,6567.56
8580,6420.29
8581,6566.56
8582,6490.225
8583,6346.591
8584,6305.275
8585,6423.97
8586,6859.53
8587,6451.86
8588,5958.34
8589,5524.47
8590,5330.53
8591,5602.67
8592,5561.68
8593,5511.93
8594,5298
8595,5079.06
8596,4914.11
8597,4771.86
8598,4879.58
8599,5059.72
8600,4971.484
8601,5113.175
8602,5147.434
8603,5351.64
8604,5388.27
8605,5673.54
8606,5572.304
8607,5446.713
8608,5498.324
8609,5753.8
8610,6122.21
8611,5841.99
8612,5633.38
8613,5416.45
8614,5231.5
8615,5442.95
8616,5289
8617,5094
8618,4853.07
8619,4700.11
8620,4632.14
8621,4623.28
8622,4855.36
8623,5149.57
8624,5183.672
8625,5392.721
8626,5592.552
8627,5857.35
8628,5848.8
8629,6074.29
8630,5975.432
8631,5855.022
8632,5866.462
8633,6046.19
8634,6587.85
8635,6450.54
8636,6192.47
8637,5864.57
8638,5609.65
8639,5748.8
8640,5555.86
8641,5478.57
8642,5285.63
8643,5161.66
8644,5046.7
8645,5009.52
8646,5276.25
8647,5824.37
8648,6232.016
8649,6705.663
8650,6905.816
8651,7141.98
8652,7157.58
8653,7310.93
8654,7251.716
8655,7151.132
8656,7182.736
8657,7329.15
8658,7654.53
8659,7587.22
8660,7262.47
8661,6735.62
8662,6292.76
8663,6253.34
8664,5943.43
8665,5667.72
8666,5437.79
8667,5330.82
8668,5265.84
8669,5240.81
8670,5537.73
8671,6032.63
8672,6361.531
8673,6745.418
8674,6905.371
8675,7112.31
8676,7088.82
8677,7170.29
8678,7075.321
8679,6977.863
8680,6998.341
8681,7143.28
8682,7624.1
8683,7549.05
8684,7221.23
8685,6726.38
8686,6287.51
8687,6276.54
8688,6054.6
8689,6025.72
8690,5865.76
8691,5707.81
8692,5548.86
8693,5402.17
8694,5537.29
8695,5820.97
8696,5909.19
8697,6169.365
8698,6265.08
8699,6398.8
8700,6387.69
8701,6464.78
8702,6496.01
8703,6388.192
8704,6389.04
8705,6507.53
8706,7200.79
8707,7216.13
8708,6912.98
8709,6483.11
8710,6096.23
8711,6085.7
8712,5852.77
8713,5574.71
8714,5290.79
8715,5115.85
8716,4972.89
8717,4880.97
8718,4993.14
8719,5204.48
8720,5182.606
8721,5373.696
8722,5521.506
8723,5726.32
8724,5860.69
8725,6088.21
8726,6017.356
8727,5848.992
8728,5819.416
8729,6006.07
8730,6764.61
8731,6763.14
8732,6520.12
8733,6150.23
8734,5844.32
8735,5941.6
8736,5719.66
8737,5573.4
8738,5289.48
8739,5114.54
8740,4971.58
8741,4879.95
8742,4992.16
8743,5204.01
8744,5182.329
8745,5373.532
8746,5521.229
8747,5725.85
8748,5860.15
8749,6087.74
8750,6017.079
8751,5848.759
8752,5819.139
8753,6005.47
8754,6763.63
8755,6761.84
8756,6518.48
8757,6148.59
8758,5842.68
8759,5940.29
8760,5718.35
