t,demand_[MWh]
t_7715, 180.72 
t_7716, 199.05 
t_7717, 167.15 
t_7718, 195.85 
t_7719, 227.77 
t_7720, 226.49 
t_7721, 209.78 
t_7722, 196.88 
t_7723, 158.07 
t_7724, 111.84 
t_7725, 82.27 
t_7726, 63.59 
t_7727, 44.20 
t_7728, 28.87 
t_7729, 3.73 
t_7730, 4.17 
t_7731, 4.08 
t_7732, 5.94 
t_7733, 13.30 
t_7734, 43.07 
t_7735, 154.16 
t_7736, 241.73 
t_7737, 209.63 
t_7738, 167.73 
t_7739, 159.09 
t_7740, 158.34 
t_7741, 203.37 
t_7742, 188.97 
t_7743, 162.91 
t_7744, 163.51 
t_7745, 212.45 
t_7746, 313.44 
t_7747, 288.59 
t_7748, 198.00 
t_7749, 117.65 
t_7750, 74.54 
t_7751, 69.45 
t_7752, 46.75 
t_7753, 3.73 
t_7754, 4.17 
t_7755, 4.08 
t_7756, 5.94 
t_7757, 13.30 
t_7758, 43.07 
t_7759, 154.16 
t_7760, 241.73 
t_7761, 209.63 
t_7762, 167.73 
t_7763, 159.09 
t_7764, 158.34 
t_7765, 203.37 
t_7766, 188.97 
t_7767, 162.91 
t_7768, 163.51 
t_7769, 212.45 
t_7770, 313.44 
t_7771, 288.59 
t_7772, 198.00 
t_7773, 117.65 
t_7774, 74.54 
t_7775, 69.45 
t_7776, 46.75 
t_7777, 3.73 
t_7778, 4.17 
t_7779, 4.08 
t_7780, 5.94 
t_7781, 13.30 
t_7782, 43.07 
t_7783, 154.16 
t_7784, 241.73 
t_7785, 209.63 
t_7786, 167.73 
t_7787, 159.09 
t_7788, 158.34 
t_7789, 203.37 
t_7790, 188.97 
t_7791, 162.91 
t_7792, 163.51 
t_7793, 212.45 
t_7794, 313.44 
t_7795, 288.59 
t_7796, 198.00 
t_7797, 117.65 
t_7798, 74.54 
t_7799, 69.45 
t_7800, 46.75 
t_7801, 3.73 
t_7802, 4.17 
t_7803, 4.08 
t_7804, 5.94 
t_7805, 13.30 
t_7806, 43.07 
t_7807, 154.16 
t_7808, 241.73 
t_7809, 209.63 
t_7810, 167.73 
t_7811, 159.09 
t_7812, 158.34 
t_7813, 203.37 
t_7814, 188.97 
t_7815, 162.91 
t_7816, 163.51 
t_7817, 212.45 
t_7818, 313.44 
t_7819, 288.59 
t_7820, 198.00 
t_7821, 117.65 
t_7822, 74.54 
t_7823, 69.45 
t_7824, 46.75 
t_7825, 3.73 
t_7826, 4.17 
t_7827, 4.08 
t_7828, 5.94 
t_7829, 13.30 
t_7830, 43.07 
t_7831, 154.16 
t_7832, 241.73 
t_7833, 209.63 
t_7834, 167.73 
t_7835, 159.09 
t_7836, 158.34 
t_7837, 203.37 
t_7838, 188.97 
t_7839, 162.91 
t_7840, 163.51 
t_7841, 212.45 
t_7842, 313.44 
t_7843, 288.59 
t_7844, 198.00 
t_7845, 117.65 
t_7846, 74.54 
t_7847, 69.45 
t_7848, 46.75 
t_7849, 29.90 
t_7850, 24.50 
t_7851, 12.28 
t_7852, 10.54 
t_7853, 9.67 
t_7854, 19.38 
t_7855, 38.61 
t_7856, 87.83 
t_7857, 147.65 
t_7858, 241.56 
t_7859, 265.31 
t_7860, 226.06 
t_7861, 209.16 
t_7862, 226.83 
t_7863, 262.64 
t_7864, 241.10 
t_7865, 232.69 
t_7866, 209.06 
t_7867, 180.52 
t_7868, 125.91 
t_7869, 99.24 
t_7870, 84.49 
t_7871, 88.11 
t_7872, 75.15 
t_7873, 35.38 
t_7874, 38.60 
t_7875, 22.50 
t_7876, 16.02 
t_7877, 12.45 
t_7878, 17.02 
t_7879, 23.69 
t_7880, 51.50 
t_7881, 88.17 
t_7882, 147.54 
t_7883, 180.72 
t_7884, 199.05 
t_7885, 167.15 
t_7886, 195.85 
t_7887, 227.77 
t_7888, 226.49 
t_7889, 209.78 
t_7890, 196.88 
t_7891, 158.07 
t_7892, 111.84 
t_7893, 82.27 
t_7894, 63.59 
t_7895, 44.20 
t_7896, 28.87 
t_7897, 3.73 
t_7898, 4.17 
t_7899, 4.08 
t_7900, 5.94 
t_7901, 13.30 
t_7902, 43.07 
t_7903, 154.16 
t_7904, 241.73 
t_7905, 209.63 
t_7906, 167.73 
t_7907, 159.09 
t_7908, 158.34 
t_7909, 203.37 
t_7910, 188.97 
t_7911, 162.91 
t_7912, 163.51 
t_7913, 212.45 
t_7914, 313.44 
t_7915, 288.59 
t_7916, 198.00 
t_7917, 117.65 
t_7918, 74.54 
t_7919, 69.45 
t_7920, 46.75 
t_7921, 3.73 
t_7922, 4.17 
t_7923, 4.08 
t_7924, 5.94 
t_7925, 13.30 
t_7926, 43.07 
t_7927, 154.16 
t_7928, 241.73 
t_7929, 209.63 
t_7930, 167.73 
t_7931, 159.09 
t_7932, 158.34 
t_7933, 203.37 
t_7934, 188.97 
t_7935, 162.91 
t_7936, 163.51 
t_7937, 212.45 
t_7938, 313.44 
t_7939, 288.59 
t_7940, 198.00 
t_7941, 117.65 
t_7942, 74.54 
t_7943, 69.45 
t_7944, 46.75 
t_7945, 3.73 
t_7946, 4.17 
t_7947, 4.08 
t_7948, 5.94 
t_7949, 13.30 
t_7950, 43.07 
t_7951, 154.16 
t_7952, 241.73 
t_7953, 209.63 
t_7954, 167.73 
t_7955, 159.09 
t_7956, 158.34 
t_7957, 203.37 
t_7958, 188.97 
t_7959, 162.91 
t_7960, 163.51 
t_7961, 212.45 
t_7962, 313.44 
t_7963, 288.59 
t_7964, 198.00 
t_7965, 117.65 
t_7966, 74.54 
t_7967, 69.45 
t_7968, 46.75 
t_7969, 3.73 
t_7970, 4.17 
t_7971, 4.08 
t_7972, 5.94 
t_7973, 13.30 
t_7974, 43.07 
t_7975, 154.16 
t_7976, 241.73 
t_7977, 209.63 
t_7978, 167.73 
t_7979, 159.09 
t_7980, 158.34 
t_7981, 203.37 
t_7982, 188.97 
t_7983, 162.91 
t_7984, 163.51 
t_7985, 212.45 
t_7986, 313.44 
t_7987, 288.59 
t_7988, 198.00 
t_7989, 117.65 
t_7990, 74.54 
t_7991, 69.45 
t_7992, 46.75 
t_7993, 3.73 
t_7994, 4.17 
t_7995, 4.08 
t_7996, 5.94 
t_7997, 13.30 
t_7998, 43.07 
t_7999, 154.16 
t_8000, 241.73 
t_8001, 209.63 
t_8002, 167.73 
t_8003, 159.09 
t_8004, 158.34 
t_8005, 203.37 
t_8006, 188.97 
t_8007, 162.91 
t_8008, 163.51 
t_8009, 212.45 
t_8010, 313.44 
t_8011, 288.59 
t_8012, 198.00 
t_8013, 117.65 
t_8014, 74.54 
t_8015, 69.45 
t_8016, 46.75 
t_8017, 29.90 
t_8018, 24.50 
t_8019, 12.28 
t_8020, 10.54 
t_8021, 9.67 
t_8022, 19.38 
t_8023, 38.61 
t_8024, 87.83 
t_8025, 147.65 
t_8026, 241.56 
t_8027, 265.31 
t_8028, 226.06 
t_8029, 209.16 
t_8030, 226.83 
t_8031, 262.64 
t_8032, 241.10 
t_8033, 232.69 
t_8034, 209.06 
t_8035, 180.52 
t_8036, 125.91 
t_8037, 99.24 
t_8038, 84.49 
t_8039, 88.11 
t_8040, 75.15 
t_8041, 35.38 
t_8042, 38.60 
t_8043, 22.50 
t_8044, 16.02 
t_8045, 12.45 
t_8046, 17.02 
t_8047, 23.69 
t_8048, 51.50 
t_8049, 88.17 
t_8050, 147.54 
t_8051, 180.72 
t_8052, 199.05 
t_8053, 167.15 
t_8054, 195.85 
t_8055, 227.77 
t_8056, 226.49 
t_8057, 209.78 
t_8058, 196.88 
t_8059, 158.07 
t_8060, 111.84 
t_8061, 82.27 
t_8062, 63.59 
t_8063, 44.20 
t_8064, 28.87 
t_8065, 3.73 
t_8066, 4.17 
t_8067, 4.08 
t_8068, 5.94 
t_8069, 13.30 
t_8070, 43.07 
t_8071, 154.16 
t_8072, 241.73 
t_8073, 209.63 
t_8074, 167.73 
t_8075, 159.09 
t_8076, 158.34 
t_8077, 203.37 
t_8078, 188.97 
t_8079, 162.91 
t_8080, 163.51 
t_8081, 212.45 
t_8082, 313.44 
t_8083, 288.59 
t_8084, 198.00 
t_8085, 117.65 
t_8086, 74.54 
t_8087, 69.45 
t_8088, 46.75 
t_8089, 3.73 
t_8090, 4.17 
t_8091, 4.08 
t_8092, 5.94 
t_8093, 13.30 
t_8094, 43.07 
t_8095, 154.16 
t_8096, 241.73 
t_8097, 209.63 
t_8098, 167.73 
t_8099, 159.09 
t_8100, 158.34 
t_8101, 203.37 
t_8102, 188.97 
t_8103, 162.91 
t_8104, 163.51 
t_8105, 212.45 
t_8106, 313.44 
t_8107, 288.59 
t_8108, 198.00 
t_8109, 117.65 
t_8110, 74.54 
t_8111, 69.45 
t_8112, 46.75 
t_8113, 3.73 
t_8114, 4.17 
t_8115, 4.08 
t_8116, 5.94 
t_8117, 13.30 
t_8118, 43.07 
t_8119, 154.16 
t_8120, 241.73 
t_8121, 209.63 
t_8122, 167.73 
t_8123, 159.09 
t_8124, 158.34 
t_8125, 203.37 
t_8126, 188.97 
t_8127, 162.91 
t_8128, 163.51 
t_8129, 212.45 
t_8130, 313.44 
t_8131, 288.59 
t_8132, 198.00 
t_8133, 117.65 
t_8134, 74.54 
t_8135, 69.45 
t_8136, 46.75 
t_8137, 3.73 
t_8138, 4.17 
t_8139, 4.08 
t_8140, 5.94 
t_8141, 13.30 
t_8142, 43.07 
t_8143, 154.16 
t_8144, 241.73 
t_8145, 209.63 
t_8146, 167.73 
t_8147, 159.09 
t_8148, 158.34 
t_8149, 203.37 
t_8150, 188.97 
t_8151, 162.91 
t_8152, 163.51 
t_8153, 212.45 
t_8154, 313.44 
t_8155, 288.59 
t_8156, 198.00 
t_8157, 117.65 
t_8158, 74.54 
t_8159, 69.45 
t_8160, 46.75 
t_8161, 3.73 
t_8162, 4.17 
t_8163, 4.08 
t_8164, 5.94 
t_8165, 13.30 
t_8166, 43.07 
t_8167, 154.16 
t_8168, 241.73 
t_8169, 209.63 
t_8170, 167.73 
t_8171, 159.09 
t_8172, 158.34 
t_8173, 203.37 
t_8174, 188.97 
t_8175, 162.91 
t_8176, 163.51 
t_8177, 212.45 
t_8178, 313.44 
t_8179, 288.59 
t_8180, 198.00 
t_8181, 117.65 
t_8182, 74.54 
t_8183, 69.45 
t_8184, 46.75 
t_8185, 29.90 
t_8186, 24.50 
t_8187, 12.28 
t_8188, 10.54 
t_8189, 9.67 
t_8190, 19.38 
t_8191, 38.61 
t_8192, 87.83 
t_8193, 147.65 
t_8194, 241.56 
t_8195, 265.31 
t_8196, 226.06 
t_8197, 209.16 
t_8198, 226.83 
t_8199, 262.64 
t_8200, 241.10 
t_8201, 232.69 
t_8202, 209.06 
t_8203, 180.52 
t_8204, 125.91 
t_8205, 99.24 
t_8206, 84.49 
t_8207, 88.11 
t_8208, 75.15 
t_8209, 35.38 
t_8210, 38.60 
t_8211, 22.50 
t_8212, 16.02 
t_8213, 12.45 
t_8214, 17.02 
t_8215, 23.69 
t_8216, 51.50 
t_8217, 88.17 
t_8218, 147.54 
t_8219, 180.72 
t_8220, 199.05 
t_8221, 167.15 
t_8222, 195.85 
t_8223, 227.77 
t_8224, 226.49 
t_8225, 209.78 
t_8226, 196.88 
t_8227, 158.07 
t_8228, 111.84 
t_8229, 82.27 
t_8230, 63.59 
t_8231, 44.20 
t_8232, 28.87 
t_8233, 3.73 
t_8234, 4.17 
t_8235, 4.08 
t_8236, 5.94 
t_8237, 13.30 
t_8238, 43.07 
t_8239, 154.16 
t_8240, 241.73 
t_8241, 209.63 
t_8242, 167.73 
t_8243, 159.09 
t_8244, 158.34 
t_8245, 203.37 
t_8246, 188.97 
t_8247, 162.91 
t_8248, 163.51 
t_8249, 212.45 
t_8250, 313.44 
t_8251, 288.59 
t_8252, 198.00 
t_8253, 117.65 
t_8254, 74.54 
t_8255, 69.45 
t_8256, 46.75 
t_8257, 3.73 
t_8258, 4.17 
t_8259, 4.08 
t_8260, 5.94 
t_8261, 13.30 
t_8262, 43.07 
t_8263, 154.16 
t_8264, 241.73 
t_8265, 209.63 
t_8266, 167.73 
t_8267, 159.09 
t_8268, 158.34 
t_8269, 203.37 
t_8270, 188.97 
t_8271, 162.91 
t_8272, 163.51 
t_8273, 212.45 
t_8274, 313.44 
t_8275, 288.59 
t_8276, 198.00 
t_8277, 117.65 
t_8278, 74.54 
t_8279, 69.45 
t_8280, 46.75 
t_8281, 3.73 
t_8282, 4.17 
t_8283, 4.08 
t_8284, 5.94 
t_8285, 13.30 
t_8286, 43.07 
t_8287, 154.16 
t_8288, 241.73 
t_8289, 209.63 
t_8290, 167.73 
t_8291, 159.09 
t_8292, 158.34 
t_8293, 203.37 
t_8294, 188.97 
t_8295, 162.91 
t_8296, 163.51 
t_8297, 212.45 
t_8298, 313.44 
t_8299, 288.59 
t_8300, 198.00 
t_8301, 117.65 
t_8302, 74.54 
t_8303, 69.45 
t_8304, 46.75 
t_8305, 3.73 
t_8306, 4.17 
t_8307, 4.08 
t_8308, 5.94 
t_8309, 13.30 
t_8310, 43.07 
t_8311, 154.16 
t_8312, 241.73 
t_8313, 209.63 
t_8314, 167.73 
t_8315, 159.09 
t_8316, 158.34 
t_8317, 203.37 
t_8318, 188.97 
t_8319, 162.91 
t_8320, 163.51 
t_8321, 212.45 
t_8322, 313.44 
t_8323, 288.59 
t_8324, 198.00 
t_8325, 117.65 
t_8326, 74.54 
t_8327, 69.45 
t_8328, 46.75 
t_8329, 3.73 
t_8330, 4.17 
t_8331, 4.08 
t_8332, 5.94 
t_8333, 13.30 
t_8334, 43.07 
t_8335, 154.16 
t_8336, 241.73 
t_8337, 209.63 
t_8338, 167.73 
t_8339, 159.09 
t_8340, 158.34 
t_8341, 203.37 
t_8342, 188.97 
t_8343, 162.91 
t_8344, 163.51 
t_8345, 212.45 
t_8346, 313.44 
t_8347, 288.59 
t_8348, 198.00 
t_8349, 117.65 
t_8350, 74.54 
t_8351, 69.45 
t_8352, 46.75 
t_8353, 29.90 
t_8354, 24.50 
t_8355, 12.28 
t_8356, 10.54 
t_8357, 9.67 
t_8358, 19.38 
t_8359, 38.61 
t_8360, 87.83 
t_8361, 147.65 
t_8362, 241.56 
t_8363, 265.31 
t_8364, 226.06 
t_8365, 209.16 
t_8366, 226.83 
t_8367, 262.64 
t_8368, 241.10 
t_8369, 232.69 
t_8370, 209.06 
t_8371, 180.52 
t_8372, 125.91 
t_8373, 99.24 
t_8374, 84.49 
t_8375, 88.11 
t_8376, 75.15 
t_8377, 35.38 
t_8378, 38.60 
t_8379, 22.50 
t_8380, 16.02 
t_8381, 12.45 
t_8382, 17.02 
t_8383, 23.69 
t_8384, 51.50 
t_8385, 88.17 
t_8386, 147.54 
t_8387, 180.72 
t_8388, 199.05 
t_8389, 167.15 
t_8390, 195.85 
t_8391, 227.77 
t_8392, 226.49 
t_8393, 209.78 
t_8394, 196.88 
t_8395, 158.07 
t_8396, 111.84 
t_8397, 82.27 
t_8398, 63.59 
t_8399, 44.20 
t_8400, 28.87 
t_8401, 3.73 
t_8402, 4.17 
t_8403, 4.08 
t_8404, 5.94 
t_8405, 13.30 
t_8406, 43.07 
t_8407, 154.16 
t_8408, 241.73 
t_8409, 209.63 
t_8410, 167.73 
t_8411, 159.09 
t_8412, 158.34 
t_8413, 203.37 
t_8414, 188.97 
t_8415, 162.91 
t_8416, 163.51 
t_8417, 212.45 
t_8418, 313.44 
t_8419, 288.59 
t_8420, 198.00 
t_8421, 117.65 
t_8422, 74.54 
t_8423, 69.45 
t_8424, 46.75 
t_8425, 3.73 
t_8426, 4.17 
t_8427, 4.08 
t_8428, 5.94 
t_8429, 13.30 
t_8430, 43.07 
t_8431, 154.16 
t_8432, 241.73 
t_8433, 209.63 
t_8434, 167.73 
t_8435, 159.09 
t_8436, 158.34 
t_8437, 203.37 
t_8438, 188.97 
t_8439, 162.91 
t_8440, 163.51 
t_8441, 212.45 
t_8442, 313.44 
t_8443, 288.59 
t_8444, 198.00 
t_8445, 117.65 
t_8446, 74.54 
t_8447, 69.45 
t_8448, 46.75 
t_8449, 3.73 
t_8450, 4.17 
t_8451, 4.08 
t_8452, 5.94 
t_8453, 13.30 
t_8454, 43.07 
t_8455, 154.16 
t_8456, 241.73 
t_8457, 209.63 
t_8458, 167.73 
t_8459, 159.09 
t_8460, 158.34 
t_8461, 203.37 
t_8462, 188.97 
t_8463, 162.91 
t_8464, 163.51 
t_8465, 212.45 
t_8466, 313.44 
t_8467, 288.59 
t_8468, 198.00 
t_8469, 117.65 
t_8470, 74.54 
t_8471, 69.45 
t_8472, 46.75 
t_8473, 3.73 
t_8474, 4.17 
t_8475, 4.08 
t_8476, 5.94 
t_8477, 13.30 
t_8478, 43.07 
t_8479, 154.16 
t_8480, 241.73 
t_8481, 209.63 
t_8482, 167.73 
t_8483, 159.09 
t_8484, 158.34 
t_8485, 203.37 
t_8486, 188.97 
t_8487, 162.91 
t_8488, 163.51 
t_8489, 212.45 
t_8490, 313.44 
t_8491, 288.59 
t_8492, 198.00 
t_8493, 117.65 
t_8494, 74.54 
t_8495, 69.45 
t_8496, 46.75 
t_8497, 3.73 
t_8498, 4.17 
t_8499, 4.08 
t_8500, 5.94 
t_8501, 13.30 
t_8502, 43.07 
t_8503, 154.16 
t_8504, 241.73 
t_8505, 209.63 
t_8506, 167.73 
t_8507, 159.09 
t_8508, 158.34 
t_8509, 203.37 
t_8510, 188.97 
t_8511, 162.91 
t_8512, 163.51 
t_8513, 212.45 
t_8514, 313.44 
t_8515, 288.59 
t_8516, 198.00 
t_8517, 117.65 
t_8518, 74.54 
t_8519, 69.45 
t_8520, 46.75 
t_8521, 29.90 
t_8522, 24.50 
t_8523, 12.28 
t_8524, 10.54 
t_8525, 9.67 
t_8526, 19.38 
t_8527, 38.61 
t_8528, 87.83 
t_8529, 147.65 
t_8530, 241.56 
t_8531, 265.31 
t_8532, 226.06 
t_8533, 209.16 
t_8534, 226.83 
t_8535, 262.64 
t_8536, 241.10 
t_8537, 232.69 
t_8538, 209.06 
t_8539, 180.52 
t_8540, 125.91 
t_8541, 99.24 
t_8542, 84.49 
t_8543, 88.11 
t_8544, 75.15 
t_8545, 35.38 
t_8546, 38.60 
t_8547, 22.50 
t_8548, 16.02 
t_8549, 12.45 
t_8550, 17.02 
t_8551, 23.69 
t_8552, 51.50 
t_8553, 88.17 
t_8554, 147.54 
t_8555, 180.72 
t_8556, 199.05 
t_8557, 167.15 
t_8558, 195.85 
t_8559, 227.77 
t_8560, 226.49 
t_8561, 209.78 
t_8562, 196.88 
t_8563, 158.07 
t_8564, 111.84 
t_8565, 82.27 
t_8566, 63.59 
t_8567, 44.20 
t_8568, 28.87 
t_8569, 3.73 
t_8570, 4.17 
t_8571, 4.08 
t_8572, 5.94 
t_8573, 13.30 
t_8574, 43.07 
t_8575, 154.16 
t_8576, 241.73 
t_8577, 209.63 
t_8578, 167.73 
t_8579, 159.09 
t_8580, 158.34 
t_8581, 203.37 
t_8582, 188.97 
t_8583, 162.91 
t_8584, 163.51 
t_8585, 212.45 
t_8586, 313.44 
t_8587, 288.59 
t_8588, 198.00 
t_8589, 117.65 
t_8590, 74.54 
t_8591, 69.45 
t_8592, 46.75 
t_8593, 3.73 
t_8594, 4.17 
t_8595, 4.08 
t_8596, 5.94 
t_8597, 13.30 
t_8598, 43.07 
t_8599, 154.16 
t_8600, 241.73 
t_8601, 209.63 
t_8602, 167.73 
t_8603, 159.09 
t_8604, 158.34 
t_8605, 203.37 
t_8606, 188.97 
t_8607, 162.91 
t_8608, 163.51 
t_8609, 212.45 
t_8610, 313.44 
t_8611, 288.59 
t_8612, 198.00 
t_8613, 117.65 
t_8614, 74.54 
t_8615, 69.45 
t_8616, 46.75 
t_8617, 3.73 
t_8618, 4.17 
t_8619, 4.08 
t_8620, 5.94 
t_8621, 13.30 
t_8622, 43.07 
t_8623, 154.16 
t_8624, 241.73 
t_8625, 209.63 
t_8626, 167.73 
t_8627, 159.09 
t_8628, 158.34 
t_8629, 203.37 
t_8630, 188.97 
t_8631, 162.91 
t_8632, 163.51 
t_8633, 212.45 
t_8634, 313.44 
t_8635, 288.59 
t_8636, 198.00 
t_8637, 117.65 
t_8638, 74.54 
t_8639, 69.45 
t_8640, 46.75 
t_8641, 3.73 
t_8642, 4.17 
t_8643, 4.08 
t_8644, 5.94 
t_8645, 13.30 
t_8646, 43.07 
t_8647, 154.16 
t_8648, 241.73 
t_8649, 209.63 
t_8650, 167.73 
t_8651, 159.09 
t_8652, 158.34 
t_8653, 203.37 
t_8654, 188.97 
t_8655, 162.91 
t_8656, 163.51 
t_8657, 212.45 
t_8658, 313.44 
t_8659, 288.59 
t_8660, 198.00 
t_8661, 117.65 
t_8662, 74.54 
t_8663, 69.45 
t_8664, 46.75 
t_8665, 3.73 
t_8666, 4.17 
t_8667, 4.08 
t_8668, 5.94 
t_8669, 13.30 
t_8670, 43.07 
t_8671, 154.16 
t_8672, 241.73 
t_8673, 209.63 
t_8674, 167.73 
t_8675, 159.09 
t_8676, 158.34 
t_8677, 203.37 
t_8678, 188.97 
t_8679, 162.91 
t_8680, 163.51 
t_8681, 212.45 
t_8682, 313.44 
t_8683, 288.59 
t_8684, 198.00 
t_8685, 117.65 
t_8686, 74.54 
t_8687, 69.45 
t_8688, 46.75 
t_8689, 29.90 
t_8690, 24.50 
t_8691, 12.28 
t_8692, 10.54 
t_8693, 9.67 
t_8694, 19.38 
t_8695, 38.61 
t_8696, 87.83 
t_8697, 147.65 
t_8698, 241.56 
t_8699, 265.31 
t_8700, 226.06 
t_8701, 209.16 
t_8702, 226.83 
t_8703, 262.64 
t_8704, 241.10 
t_8705, 232.69 
t_8706, 209.06 
t_8707, 180.52 
t_8708, 125.91 
t_8709, 99.24 
t_8710, 84.49 
t_8711, 88.11 
t_8712, 75.15 
t_8713, 35.38 
t_8714, 38.60 
t_8715, 22.50 
t_8716, 16.02 
t_8717, 12.45 
t_8718, 17.02 
t_8719, 23.69 
t_8720, 51.50 
t_8721, 88.17 
t_8722, 147.54 
t_8723, 180.72 
t_8724, 199.05 
t_8725, 167.15 
t_8726, 195.85 
t_8727, 227.77 
t_8728, 226.49 
t_8729, 209.78 
t_8730, 196.88 
t_8731, 158.07 
t_8732, 111.84 
t_8733, 82.27 
t_8734, 63.59 
t_8735, 44.20 
t_8736, 28.87 
t_8737, 3.73 
t_8738, 4.17 
t_8739, 4.08 
t_8740, 5.94 
t_8741, 13.30 
t_8742, 43.07 
t_8743, 154.16 
t_8744, 241.73 
t_8745, 209.63 
t_8746, 167.73 
t_8747, 159.09 
t_8748, 158.34 
t_8749, 203.37 
t_8750, 188.97 
t_8751, 162.91 
t_8752, 163.51 
t_8753, 212.45 
t_8754, 313.44 
t_8755, 288.59 
t_8756, 198.00 
t_8757, 117.65 
t_8758, 74.54 
t_8759, 69.45 
t_8760, 46.75 
