t,demand_[MWh]
t_5883,64.64
t_5884,94.16
t_5885,210.84
t_5886,682.82
t_5887,2444.16
t_5888,3832.64
t_5889,3323.66
t_5890,2659.28
t_5891,2522.34
t_5892,2510.42
t_5893,3224.42
t_5894,2996.08
t_5895,2582.96
t_5896,2592.48
t_5897,3368.34
t_5898,4969.54
t_5899,4575.52
t_5900,3139.3
t_5901,1865.28
t_5902,1181.82
t_5903,1101.06
t_5904,741.18
t_5905,59.08
t_5906,66.04
t_5907,64.64
t_5908,94.16
t_5909,210.84
t_5910,682.82
t_5911,2444.16
t_5912,3832.64
t_5913,3323.66
t_5914,2659.28
t_5915,2522.34
t_5916,2510.42
t_5917,3224.42
t_5918,2996.08
t_5919,2582.96
t_5920,2592.48
t_5921,3368.34
t_5922,4969.54
t_5923,4575.52
t_5924,3139.3
t_5925,1865.28
t_5926,1181.82
t_5927,1101.06
t_5928,741.18
t_5929,59.08
t_5930,66.04
t_5931,64.64
t_5932,94.16
t_5933,210.84
t_5934,682.82
t_5935,2444.16
t_5936,3832.64
t_5937,3323.66
t_5938,2659.28
t_5939,2522.34
t_5940,2510.42
t_5941,3224.42
t_5942,2996.08
t_5943,2582.96
t_5944,2592.48
t_5945,3368.34
t_5946,4969.54
t_5947,4575.52
t_5948,3139.3
t_5949,1865.28
t_5950,1181.82
t_5951,1101.06
t_5952,741.18
t_5953,59.08
t_5954,66.04
t_5955,64.64
t_5956,94.16
t_5957,210.84
t_5958,682.82
t_5959,2444.16
t_5960,3832.64
t_5961,3323.66
t_5962,2659.28
t_5963,2522.34
t_5964,2510.42
t_5965,3224.42
t_5966,2996.08
t_5967,2582.96
t_5968,2592.48
t_5969,3368.34
t_5970,4969.54
t_5971,4575.52
t_5972,3139.3
t_5973,1865.28
t_5974,1181.82
t_5975,1101.06
t_5976,741.18
t_5977,59.08
t_5978,66.04
t_5979,64.64
t_5980,94.16
t_5981,210.84
t_5982,682.82
t_5983,2444.16
t_5984,3832.64
t_5985,3323.66
t_5986,2659.28
t_5987,2522.34
t_5988,2510.42
t_5989,3224.42
t_5990,2996.08
t_5991,2582.96
t_5992,2592.48
t_5993,3368.34
t_5994,4969.54
t_5995,4575.52
t_5996,3139.3
t_5997,1865.28
t_5998,1181.82
t_5999,1101.06
t_6000,741.18
t_6001,474.04
t_6002,388.4
t_6003,194.7
t_6004,167.06
t_6005,153.26
t_6006,307.32
t_6007,612.18
t_6008,1392.56
t_6009,2341
t_6010,3829.88
t_6011,4206.48
t_6012,3584.18
t_6013,3316.18
t_6014,3596.28
t_6015,4164.16
t_6016,3822.54
t_6017,3689.2
t_6018,3314.58
t_6019,2862.1
t_6020,1996.22
t_6021,1573.46
t_6022,1339.54
t_6023,1396.94
t_6024,1191.56
t_6025,560.96
t_6026,612.06
t_6027,356.76
t_6028,254.02
t_6029,197.38
t_6030,269.9
t_6031,375.54
t_6032,816.46
t_6033,1397.94
t_6034,2339.2
t_6035,2865.3
t_6036,3155.92
t_6037,2650.2
t_6038,3105.12
t_6039,3611.28
t_6040,3590.98
t_6041,3325.96
t_6042,3121.54
t_6043,2506.12
t_6044,1773.16
t_6045,1304.32
t_6046,1008.28
t_6047,700.82
t_6048,457.78
t_6049,59.08
t_6050,66.04
t_6051,64.64
t_6052,94.16
t_6053,210.84
t_6054,682.82
t_6055,2444.16
t_6056,3832.64
t_6057,3323.66
t_6058,2659.28
t_6059,2522.34
t_6060,2510.42
t_6061,3224.42
t_6062,2996.08
t_6063,2582.96
t_6064,2592.48
t_6065,3368.34
t_6066,4969.54
t_6067,4575.52
t_6068,3139.3
t_6069,1865.28
t_6070,1181.82
t_6071,1101.06
t_6072,741.18
t_6073,59.08
t_6074,66.04
t_6075,64.64
t_6076,94.16
t_6077,210.84
t_6078,682.82
t_6079,2444.16
t_6080,3832.64
t_6081,3323.66
t_6082,2659.28
t_6083,2522.34
t_6084,2510.42
t_6085,3224.42
t_6086,2996.08
t_6087,2582.96
t_6088,2592.48
t_6089,3368.34
t_6090,4969.54
t_6091,4575.52
t_6092,3139.3
t_6093,1865.28
t_6094,1181.82
t_6095,1101.06
t_6096,741.18
t_6097,59.08
t_6098,66.04
t_6099,64.64
t_6100,94.16
t_6101,210.84
t_6102,682.82
t_6103,2444.16
t_6104,3832.64
t_6105,3323.66
t_6106,2659.28
t_6107,2522.34
t_6108,2510.42
t_6109,3224.42
t_6110,2996.08
t_6111,2582.96
t_6112,2592.48
t_6113,3368.34
t_6114,4969.54
t_6115,4575.52
t_6116,3139.3
t_6117,1865.28
t_6118,1181.82
t_6119,1101.06
t_6120,741.18
t_6121,59.08
t_6122,66.04
t_6123,64.64
t_6124,94.16
t_6125,210.84
t_6126,682.82
t_6127,2444.16
t_6128,3832.64
t_6129,3323.66
t_6130,2659.28
t_6131,2522.34
t_6132,2510.42
t_6133,3224.42
t_6134,2996.08
t_6135,2582.96
t_6136,2592.48
t_6137,3368.34
t_6138,4969.54
t_6139,4575.52
t_6140,3139.3
t_6141,1865.28
t_6142,1181.82
t_6143,1101.06
t_6144,741.18
t_6145,59.08
t_6146,66.04
t_6147,64.64
t_6148,94.16
t_6149,210.84
t_6150,682.82
t_6151,2444.16
t_6152,3832.64
t_6153,3323.66
t_6154,2659.28
t_6155,2522.34
t_6156,2510.42
t_6157,3224.42
t_6158,2996.08
t_6159,2582.96
t_6160,2592.48
t_6161,3368.34
t_6162,4969.54
t_6163,4575.52
t_6164,3139.3
t_6165,1865.28
t_6166,1181.82
t_6167,1101.06
t_6168,741.18
t_6169,474.04
t_6170,388.4
t_6171,194.7
t_6172,167.06
t_6173,153.26
t_6174,307.32
t_6175,612.18
t_6176,1392.56
t_6177,2341
t_6178,3829.88
t_6179,4206.48
t_6180,3584.18
t_6181,3316.18
t_6182,3596.28
t_6183,4164.16
t_6184,3822.54
t_6185,3689.2
t_6186,3314.58
t_6187,2862.1
t_6188,1996.22
t_6189,1573.46
t_6190,1339.54
t_6191,1396.94
t_6192,1191.56
t_6193,560.96
t_6194,612.06
t_6195,356.76
t_6196,254.02
t_6197,197.38
t_6198,269.9
t_6199,375.54
t_6200,816.46
t_6201,1397.94
t_6202,2339.2
t_6203,2865.3
t_6204,3155.92
t_6205,2650.2
t_6206,3105.12
t_6207,3611.28
t_6208,3590.98
t_6209,3325.96
t_6210,3121.54
t_6211,2506.12
t_6212,1773.16
t_6213,1304.32
t_6214,1008.28
t_6215,700.82
t_6216,457.78
t_6217,59.08
t_6218,66.04
t_6219,64.64
t_6220,94.16
t_6221,210.84
t_6222,682.82
t_6223,2444.16
t_6224,3832.64
t_6225,3323.66
t_6226,2659.28
t_6227,2522.34
t_6228,2510.42
t_6229,3224.42
t_6230,2996.08
t_6231,2582.96
t_6232,2592.48
t_6233,3368.34
t_6234,4969.54
t_6235,4575.52
t_6236,3139.3
t_6237,1865.28
t_6238,1181.82
t_6239,1101.06
t_6240,741.18
t_6241,59.08
t_6242,66.04
t_6243,64.64
t_6244,94.16
t_6245,210.84
t_6246,682.82
t_6247,2444.16
t_6248,3832.64
t_6249,3323.66
t_6250,2659.28
t_6251,2522.34
t_6252,2510.42
t_6253,3224.42
t_6254,2996.08
t_6255,2582.96
t_6256,2592.48
t_6257,3368.34
t_6258,4969.54
t_6259,4575.52
t_6260,3139.3
t_6261,1865.28
t_6262,1181.82
t_6263,1101.06
t_6264,741.18
t_6265,59.08
t_6266,66.04
t_6267,64.64
t_6268,94.16
t_6269,210.84
t_6270,682.82
t_6271,2444.16
t_6272,3832.64
t_6273,3323.66
t_6274,2659.28
t_6275,2522.34
t_6276,2510.42
t_6277,3224.42
t_6278,2996.08
t_6279,2582.96
t_6280,2592.48
t_6281,3368.34
t_6282,4969.54
t_6283,4575.52
t_6284,3139.3
t_6285,1865.28
t_6286,1181.82
t_6287,1101.06
t_6288,741.18
t_6289,59.08
t_6290,66.04
t_6291,64.64
t_6292,94.16
t_6293,210.84
t_6294,682.82
t_6295,2444.16
t_6296,3832.64
t_6297,3323.66
t_6298,2659.28
t_6299,2522.34
t_6300,2510.42
t_6301,3224.42
t_6302,2996.08
t_6303,2582.96
t_6304,2592.48
t_6305,3368.34
t_6306,4969.54
t_6307,4575.52
t_6308,3139.3
t_6309,1865.28
t_6310,1181.82
t_6311,1101.06
t_6312,741.18
t_6313,59.08
t_6314,66.04
t_6315,64.64
t_6316,94.16
t_6317,210.84
t_6318,682.82
t_6319,2444.16
t_6320,3832.64
t_6321,3323.66
t_6322,2659.28
t_6323,2522.34
t_6324,2510.42
t_6325,3224.42
t_6326,2996.08
t_6327,2582.96
t_6328,2592.48
t_6329,3368.34
t_6330,4969.54
t_6331,4575.52
t_6332,3139.3
t_6333,1865.28
t_6334,1181.82
t_6335,1101.06
t_6336,741.18
t_6337,474.04
t_6338,388.4
t_6339,194.7
t_6340,167.06
t_6341,153.26
t_6342,307.32
t_6343,612.18
t_6344,1392.56
t_6345,2341
t_6346,3829.88
t_6347,4206.48
t_6348,3584.18
t_6349,3316.18
t_6350,3596.28
t_6351,4164.16
t_6352,3822.54
t_6353,3689.2
t_6354,3314.58
t_6355,2862.1
t_6356,1996.22
t_6357,1573.46
t_6358,1339.54
t_6359,1396.94
t_6360,1191.56
t_6361,560.96
t_6362,612.06
t_6363,356.76
t_6364,254.02
t_6365,197.38
t_6366,269.9
t_6367,375.54
t_6368,816.46
t_6369,1397.94
t_6370,2339.2
t_6371,2865.3
t_6372,3155.92
t_6373,2650.2
t_6374,3105.12
t_6375,3611.28
t_6376,3590.98
t_6377,3325.96
t_6378,3121.54
t_6379,2506.12
t_6380,1773.16
t_6381,1304.32
t_6382,1008.28
t_6383,700.82
t_6384,457.78
t_6385,59.08
t_6386,66.04
t_6387,64.64
t_6388,94.16
t_6389,210.84
t_6390,682.82
t_6391,2444.16
t_6392,3832.64
t_6393,3323.66
t_6394,2659.28
t_6395,2522.34
t_6396,2510.42
t_6397,3224.42
t_6398,2996.08
t_6399,2582.96
t_6400,2592.48
t_6401,3368.34
t_6402,4969.54
t_6403,4575.52
t_6404,3139.3
t_6405,1865.28
t_6406,1181.82
t_6407,1101.06
t_6408,741.18
t_6409,59.08
t_6410,66.04
t_6411,64.64
t_6412,94.16
t_6413,210.84
t_6414,682.82
t_6415,2444.16
t_6416,3832.64
t_6417,3323.66
t_6418,2659.28
t_6419,2522.34
t_6420,2510.42
t_6421,3224.42
t_6422,2996.08
t_6423,2582.96
t_6424,2592.48
t_6425,3368.34
t_6426,4969.54
t_6427,4575.52
t_6428,3139.3
t_6429,1865.28
t_6430,1181.82
t_6431,1101.06
t_6432,741.18
t_6433,59.08
t_6434,66.04
t_6435,64.64
t_6436,94.16
t_6437,210.84
t_6438,682.82
t_6439,2444.16
t_6440,3832.64
t_6441,3323.66
t_6442,2659.28
t_6443,2522.34
t_6444,2510.42
t_6445,3224.42
t_6446,2996.08
t_6447,2582.96
t_6448,2592.48
t_6449,3368.34
t_6450,4969.54
t_6451,4575.52
t_6452,3139.3
t_6453,1865.28
t_6454,1181.82
t_6455,1101.06
t_6456,741.18
t_6457,59.08
t_6458,66.04
t_6459,64.64
t_6460,94.16
t_6461,210.84
t_6462,682.82
t_6463,2444.16
t_6464,3832.64
t_6465,3323.66
t_6466,2659.28
t_6467,2522.34
t_6468,2510.42
t_6469,3224.42
t_6470,2996.08
t_6471,2582.96
t_6472,2592.48
t_6473,3368.34
t_6474,4969.54
t_6475,4575.52
t_6476,3139.3
t_6477,1865.28
t_6478,1181.82
t_6479,1101.06
t_6480,741.18
t_6481,59.08
t_6482,66.04
t_6483,64.64
t_6484,94.16
t_6485,210.84
t_6486,682.82
t_6487,2444.16
t_6488,3832.64
t_6489,3323.66
t_6490,2659.28
t_6491,2522.34
t_6492,2510.42
t_6493,3224.42
t_6494,2996.08
t_6495,2582.96
t_6496,2592.48
t_6497,3368.34
t_6498,4969.54
t_6499,4575.52
t_6500,3139.3
t_6501,1865.28
t_6502,1181.82
t_6503,1101.06
t_6504,741.18
t_6505,474.04
t_6506,388.4
t_6507,194.7
t_6508,167.06
t_6509,153.26
t_6510,307.32
t_6511,612.18
t_6512,1392.56
t_6513,2341
t_6514,3829.88
t_6515,4206.48
t_6516,3584.18
t_6517,3316.18
t_6518,3596.28
t_6519,4164.16
t_6520,3822.54
t_6521,3689.2
t_6522,3314.58
t_6523,2862.1
t_6524,1996.22
t_6525,1573.46
t_6526,1339.54
t_6527,1396.94
t_6528,1191.56
t_6529,560.96
t_6530,612.06
t_6531,356.76
t_6532,254.02
t_6533,197.38
t_6534,269.9
t_6535,375.54
t_6536,816.46
t_6537,1397.94
t_6538,2339.2
t_6539,2865.3
t_6540,3155.92
t_6541,2650.2
t_6542,3105.12
t_6543,3611.28
t_6544,3590.98
t_6545,3325.96
t_6546,3121.54
t_6547,2506.12
t_6548,1773.16
t_6549,1304.32
t_6550,1008.28
t_6551,700.82
t_6552,457.78
t_6553,59.08
t_6554,66.04
t_6555,64.64
t_6556,94.16
t_6557,210.84
t_6558,682.82
t_6559,2444.16
t_6560,3832.64
t_6561,3323.66
t_6562,2659.28
t_6563,2522.34
t_6564,2510.42
t_6565,3224.42
t_6566,2996.08
t_6567,2582.96
t_6568,2592.48
t_6569,3368.34
t_6570,4969.54
t_6571,4575.52
t_6572,3139.3
t_6573,1865.28
t_6574,1181.82
t_6575,1101.06
t_6576,741.18
t_6577,59.08
t_6578,66.04
t_6579,64.64
t_6580,94.16
t_6581,210.84
t_6582,682.82
t_6583,2444.16
t_6584,3832.64
t_6585,3323.66
t_6586,2659.28
t_6587,2522.34
t_6588,2510.42
t_6589,3224.42
t_6590,2996.08
t_6591,2582.96
t_6592,2592.48
t_6593,3368.34
t_6594,4969.54
t_6595,4575.52
t_6596,3139.3
t_6597,1865.28
t_6598,1181.82
t_6599,1101.06
t_6600,741.18
t_6601,59.08
t_6602,66.04
t_6603,64.64
t_6604,94.16
t_6605,210.84
t_6606,682.82
t_6607,2444.16
t_6608,3832.64
t_6609,3323.66
t_6610,2659.28
t_6611,2522.34
t_6612,2510.42
t_6613,3224.42
t_6614,2996.08
t_6615,2582.96
t_6616,2592.48
t_6617,3368.34
t_6618,4969.54
t_6619,4575.52
t_6620,3139.3
t_6621,1865.28
t_6622,1181.82
t_6623,1101.06
t_6624,741.18
t_6625,59.08
t_6626,66.04
t_6627,64.64
t_6628,94.16
t_6629,210.84
t_6630,682.82
t_6631,2444.16
t_6632,3832.64
t_6633,3323.66
t_6634,2659.28
t_6635,2522.34
t_6636,2510.42
t_6637,3224.42
t_6638,2996.08
t_6639,2582.96
t_6640,2592.48
t_6641,3368.34
t_6642,4969.54
t_6643,4575.52
t_6644,3139.3
t_6645,1865.28
t_6646,1181.82
t_6647,1101.06
t_6648,741.18
t_6649,59.08
t_6650,66.04
t_6651,64.64
t_6652,94.16
t_6653,210.84
t_6654,682.82
t_6655,2444.16
t_6656,3832.64
t_6657,3323.66
t_6658,2659.28
t_6659,2522.34
t_6660,2510.42
t_6661,3224.42
t_6662,2996.08
t_6663,2582.96
t_6664,2592.48
t_6665,3368.34
t_6666,4969.54
t_6667,4575.52
t_6668,3139.3
t_6669,1865.28
t_6670,1181.82
t_6671,1101.06
t_6672,741.18
t_6673,474.04
t_6674,388.4
t_6675,194.7
t_6676,167.06
t_6677,153.26
t_6678,307.32
t_6679,612.18
t_6680,1392.56
t_6681,2341
t_6682,3829.88
t_6683,4206.48
t_6684,3584.18
t_6685,3316.18
t_6686,3596.28
t_6687,4164.16
t_6688,3822.54
t_6689,3689.2
t_6690,3314.58
t_6691,2862.1
t_6692,1996.22
t_6693,1573.46
t_6694,1339.54
t_6695,1396.94
t_6696,1191.56
t_6697,560.96
t_6698,612.06
t_6699,356.76
t_6700,254.02
t_6701,197.38
t_6702,269.9
t_6703,375.54
t_6704,816.46
t_6705,1397.94
t_6706,2339.2
t_6707,2865.3
t_6708,3155.92
t_6709,2650.2
t_6710,3105.12
t_6711,3611.28
t_6712,3590.98
t_6713,3325.96
t_6714,3121.54
t_6715,2506.12
t_6716,1773.16
t_6717,1304.32
t_6718,1008.28
t_6719,700.82
t_6720,457.78
t_6721,59.08
t_6722,66.04
t_6723,64.64
t_6724,94.16
t_6725,210.84
t_6726,682.82
t_6727,2444.16
t_6728,3832.64
t_6729,3323.66
t_6730,2659.28
t_6731,2522.34
t_6732,2510.42
t_6733,3224.42
t_6734,2996.08
t_6735,2582.96
t_6736,2592.48
t_6737,3368.34
t_6738,4969.54
t_6739,4575.52
t_6740,3139.3
t_6741,1865.28
t_6742,1181.82
t_6743,1101.06
t_6744,741.18
t_6745,59.08
t_6746,66.04
t_6747,64.64
t_6748,94.16
t_6749,210.84
t_6750,682.82
t_6751,2444.16
t_6752,3832.64
t_6753,3323.66
t_6754,2659.28
t_6755,2522.34
t_6756,2510.42
t_6757,3224.42
t_6758,2996.08
t_6759,2582.96
t_6760,2592.48
t_6761,3368.34
t_6762,4969.54
t_6763,4575.52
t_6764,3139.3
t_6765,1865.28
t_6766,1181.82
t_6767,1101.06
t_6768,741.18
t_6769,59.08
t_6770,66.04
t_6771,64.64
t_6772,94.16
t_6773,210.84
t_6774,682.82
t_6775,2444.16
t_6776,3832.64
t_6777,3323.66
t_6778,2659.28
t_6779,2522.34
t_6780,2510.42
t_6781,3224.42
t_6782,2996.08
t_6783,2582.96
t_6784,2592.48
t_6785,3368.34
t_6786,4969.54
t_6787,4575.52
t_6788,3139.3
t_6789,1865.28
t_6790,1181.82
t_6791,1101.06
t_6792,741.18
t_6793,59.08
t_6794,66.04
t_6795,64.64
t_6796,94.16
t_6797,210.84
t_6798,682.82
t_6799,2444.16
t_6800,3832.64
t_6801,3323.66
t_6802,2659.28
t_6803,2522.34
t_6804,2510.42
t_6805,3224.42
t_6806,2996.08
t_6807,2582.96
t_6808,2592.48
t_6809,3368.34
t_6810,4969.54
t_6811,4575.52
t_6812,3139.3
t_6813,1865.28
t_6814,1181.82
t_6815,1101.06
t_6816,741.18
t_6817,59.08
t_6818,66.04
t_6819,64.64
t_6820,94.16
t_6821,210.84
t_6822,682.82
t_6823,2444.16
t_6824,3832.64
t_6825,3323.66
t_6826,2659.28
t_6827,2522.34
t_6828,2510.42
t_6829,3224.42
t_6830,2996.08
t_6831,2582.96
t_6832,2592.48
t_6833,3368.34
t_6834,4969.54
t_6835,4575.52
t_6836,3139.3
t_6837,1865.28
t_6838,1181.82
t_6839,1101.06
t_6840,741.18
t_6841,474.04
t_6842,388.4
t_6843,194.7
t_6844,167.06
t_6845,153.26
t_6846,307.32
t_6847,612.18
t_6848,1392.56
t_6849,2341
t_6850,3829.88
t_6851,4206.48
t_6852,3584.18
t_6853,3316.18
t_6854,3596.28
t_6855,4164.16
t_6856,3822.54
t_6857,3689.2
t_6858,3314.58
t_6859,2862.1
t_6860,1996.22
t_6861,1573.46
t_6862,1339.54
t_6863,1396.94
t_6864,1191.56
t_6865,560.96
t_6866,612.06
t_6867,356.76
t_6868,254.02
t_6869,197.38
t_6870,269.9
t_6871,375.54
t_6872,816.46
t_6873,1397.94
t_6874,2339.2
t_6875,2865.3
t_6876,3155.92
t_6877,2650.2
t_6878,3105.12
t_6879,3611.28
t_6880,3590.98
t_6881,3325.96
t_6882,3121.54
t_6883,2506.12
t_6884,1773.16
t_6885,1304.32
t_6886,1008.28
t_6887,700.82
t_6888,457.78
t_6889,59.08
t_6890,66.04
t_6891,64.64
t_6892,94.16
t_6893,210.84
t_6894,682.82
t_6895,2444.16
t_6896,3832.64
t_6897,3323.66
t_6898,2659.28
t_6899,2522.34
t_6900,2510.42
t_6901,3224.42
t_6902,2996.08
t_6903,2582.96
t_6904,2592.48
t_6905,3368.34
t_6906,4969.54
t_6907,4575.52
t_6908,3139.3
t_6909,1865.28
t_6910,1181.82
t_6911,1101.06
t_6912,741.18
t_6913,59.08
t_6914,66.04
t_6915,64.64
t_6916,94.16
t_6917,210.84
t_6918,682.82
t_6919,2444.16
t_6920,3832.64
t_6921,3323.66
t_6922,2659.28
t_6923,2522.34
t_6924,2510.42
t_6925,3224.42
t_6926,2996.08
t_6927,2582.96
t_6928,2592.48
t_6929,3368.34
t_6930,4969.54
t_6931,4575.52
t_6932,3139.3
t_6933,1865.28
t_6934,1181.82
t_6935,1101.06
t_6936,741.18
t_6937,59.08
t_6938,66.04
t_6939,64.64
t_6940,94.16
t_6941,210.84
t_6942,682.82
t_6943,2444.16
t_6944,3832.64
t_6945,3323.66
t_6946,2659.28
t_6947,2522.34
t_6948,2510.42
t_6949,3224.42
t_6950,2996.08
t_6951,2582.96
t_6952,2592.48
t_6953,3368.34
t_6954,4969.54
t_6955,4575.52
t_6956,3139.3
t_6957,1865.28
t_6958,1181.82
t_6959,1101.06
t_6960,741.18
t_6961,59.08
t_6962,66.04
t_6963,64.64
t_6964,94.16
t_6965,210.84
t_6966,682.82
t_6967,2444.16
t_6968,3832.64
t_6969,3323.66
t_6970,2659.28
t_6971,2522.34
t_6972,2510.42
t_6973,3224.42
t_6974,2996.08
t_6975,2582.96
t_6976,2592.48
t_6977,3368.34
t_6978,4969.54
t_6979,4575.52
t_6980,3139.3
t_6981,1865.28
t_6982,1181.82
t_6983,1101.06
t_6984,741.18
t_6985,59.08
t_6986,66.04
t_6987,64.64
t_6988,94.16
t_6989,210.84
t_6990,682.82
t_6991,2444.16
t_6992,3832.64
t_6993,3323.66
t_6994,2659.28
t_6995,2522.34
t_6996,2510.42
t_6997,3224.42
t_6998,2996.08
t_6999,2582.96
t_7000,2592.48
t_7001,3368.34
t_7002,4969.54
t_7003,4575.52
t_7004,3139.3
t_7005,1865.28
t_7006,1181.82
t_7007,1101.06
t_7008,741.18
t_7009,474.04
t_7010,388.4
t_7011,194.7
t_7012,167.06
t_7013,153.26
t_7014,307.32
t_7015,612.18
t_7016,1392.56
t_7017,2341
t_7018,3829.88
t_7019,4206.48
t_7020,3584.18
t_7021,3316.18
t_7022,3596.28
t_7023,4164.16
t_7024,3822.54
t_7025,3689.2
t_7026,3314.58
t_7027,2862.1
t_7028,1996.22
t_7029,1573.46
t_7030,1339.54
t_7031,1396.94
t_7032,1191.56
t_7033,560.96
t_7034,612.06
t_7035,356.76
t_7036,254.02
t_7037,197.38
t_7038,269.9
t_7039,375.54
t_7040,816.46
t_7041,1397.94
t_7042,2339.2
t_7043,2865.3
t_7044,3155.92
t_7045,2650.2
t_7046,3105.12
t_7047,3611.28
t_7048,3590.98
t_7049,3325.96
t_7050,3121.54
t_7051,2506.12
t_7052,1773.16
t_7053,1304.32
t_7054,1008.28
t_7055,700.82
t_7056,457.78
t_7057,59.08
t_7058,66.04
t_7059,64.64
t_7060,94.16
t_7061,210.84
t_7062,682.82
t_7063,2444.16
t_7064,3832.64
t_7065,3323.66
t_7066,2659.28
t_7067,2522.34
t_7068,2510.42
t_7069,3224.42
t_7070,2996.08
t_7071,2582.96
t_7072,2592.48
t_7073,3368.34
t_7074,4969.54
t_7075,4575.52
t_7076,3139.3
t_7077,1865.28
t_7078,1181.82
t_7079,1101.06
t_7080,741.18
t_7081,59.08
t_7082,66.04
t_7083,64.64
t_7084,94.16
t_7085,210.84
t_7086,682.82
t_7087,2444.16
t_7088,3832.64
t_7089,3323.66
t_7090,2659.28
t_7091,2522.34
t_7092,2510.42
t_7093,3224.42
t_7094,2996.08
t_7095,2582.96
t_7096,2592.48
t_7097,3368.34
t_7098,4969.54
t_7099,4575.52
t_7100,3139.3
t_7101,1865.28
t_7102,1181.82
t_7103,1101.06
t_7104,741.18
t_7105,59.08
t_7106,66.04
t_7107,64.64
t_7108,94.16
t_7109,210.84
t_7110,682.82
t_7111,2444.16
t_7112,3832.64
t_7113,3323.66
t_7114,2659.28
t_7115,2522.34
t_7116,2510.42
t_7117,3224.42
t_7118,2996.08
t_7119,2582.96
t_7120,2592.48
t_7121,3368.34
t_7122,4969.54
t_7123,4575.52
t_7124,3139.3
t_7125,1865.28
t_7126,1181.82
t_7127,1101.06
t_7128,741.18
t_7129,59.08
t_7130,66.04
t_7131,64.64
t_7132,94.16
t_7133,210.84
t_7134,682.82
t_7135,2444.16
t_7136,3832.64
t_7137,3323.66
t_7138,2659.28
t_7139,2522.34
t_7140,2510.42
t_7141,3224.42
t_7142,2996.08
t_7143,2582.96
t_7144,2592.48
t_7145,3368.34
t_7146,4969.54
t_7147,4575.52
t_7148,3139.3
t_7149,1865.28
t_7150,1181.82
t_7151,1101.06
t_7152,741.18
t_7153,59.08
t_7154,66.04
t_7155,64.64
t_7156,94.16
t_7157,210.84
t_7158,682.82
t_7159,2444.16
t_7160,3832.64
t_7161,3323.66
t_7162,2659.28
t_7163,2522.34
t_7164,2510.42
t_7165,3224.42
t_7166,2996.08
t_7167,2582.96
t_7168,2592.48
t_7169,3368.34
t_7170,4969.54
t_7171,4575.52
t_7172,3139.3
t_7173,1865.28
t_7174,1181.82
t_7175,1101.06
t_7176,741.18
t_7177,474.04
t_7178,388.4
t_7179,194.7
t_7180,167.06
t_7181,153.26
t_7182,307.32
t_7183,612.18
t_7184,1392.56
t_7185,2341
t_7186,3829.88
t_7187,4206.48
t_7188,3584.18
t_7189,3316.18
t_7190,3596.28
t_7191,4164.16
t_7192,3822.54
t_7193,3689.2
t_7194,3314.58
t_7195,2862.1
t_7196,1996.22
t_7197,1573.46
t_7198,1339.54
t_7199,1396.94
t_7200,1191.56
t_7201,560.96
t_7202,612.06
t_7203,356.76
t_7204,254.02
t_7205,197.38
t_7206,269.9
t_7207,375.54
t_7208,816.46
t_7209,1397.94
t_7210,2339.2
t_7211,2865.3
t_7212,3155.92
t_7213,2650.2
t_7214,3105.12
t_7215,3611.28
t_7216,3590.98
t_7217,3325.96
t_7218,3121.54
t_7219,2506.12
t_7220,1773.16
t_7221,1304.32
t_7222,1008.28
t_7223,700.82
t_7224,457.78
t_7225,59.08
t_7226,66.04
t_7227,64.64
t_7228,94.16
t_7229,210.84
t_7230,682.82
t_7231,2444.16
t_7232,3832.64
t_7233,3323.66
t_7234,2659.28
t_7235,2522.34
t_7236,2510.42
t_7237,3224.42
t_7238,2996.08
t_7239,2582.96
t_7240,2592.48
t_7241,3368.34
t_7242,4969.54
t_7243,4575.52
t_7244,3139.3
t_7245,1865.28
t_7246,1181.82
t_7247,1101.06
t_7248,741.18
t_7249,59.08
t_7250,66.04
t_7251,64.64
t_7252,94.16
t_7253,210.84
t_7254,682.82
t_7255,2444.16
t_7256,3832.64
t_7257,3323.66
t_7258,2659.28
t_7259,2522.34
t_7260,2510.42
t_7261,3224.42
t_7262,2996.08
t_7263,2582.96
t_7264,2592.48
t_7265,3368.34
t_7266,4969.54
t_7267,4575.52
t_7268,3139.3
t_7269,1865.28
t_7270,1181.82
t_7271,1101.06
t_7272,741.18
t_7273,59.08
t_7274,66.04
t_7275,64.64
t_7276,94.16
t_7277,210.84
t_7278,682.82
t_7279,2444.16
t_7280,3832.64
t_7281,3323.66
t_7282,2659.28
t_7283,2522.34
t_7284,2510.42
t_7285,3224.42
t_7286,2996.08
t_7287,2582.96
t_7288,2592.48
t_7289,3368.34
t_7290,4969.54
t_7291,4575.52
t_7292,3139.3
t_7293,1865.28
t_7294,1181.82
t_7295,1101.06
t_7296,741.18
t_7297,59.08
t_7298,66.04
t_7299,64.64
t_7300,94.16
t_7301,210.84
t_7302,682.82
t_7303,2444.16
t_7304,3832.64
t_7305,3323.66
t_7306,2659.28
t_7307,2522.34
t_7308,2510.42
t_7309,3224.42
t_7310,2996.08
t_7311,2582.96
t_7312,2592.48
t_7313,3368.34
t_7314,4969.54
t_7315,4575.52
t_7316,3139.3
t_7317,1865.28
t_7318,1181.82
t_7319,1101.06
t_7320,741.18
t_7321,59.08
t_7322,66.04
t_7323,64.64
t_7324,94.16
t_7325,210.84
t_7326,682.82
t_7327,2444.16
